id_orcamento,id_centro,id_conta,mes,valor_orcado
ORC001096,CC07,410003,2025-03-01,139300.0
ORC001097,CC07,410003,2025-04-01,140100.0
ORC001098,CC07,410003,2025-05-01,139600.0
ORC001099,CC07,410003,2025-06-01,140100.0
ORC001100,CC07,410003,2025-07-01,135900.0
ORC001101,CC07,410003,2025-08-01,139900.0
ORC001102,CC07,410003,2025-09-01,139100.0
ORC001103,CC07,410003,2025-10-01,135100.0
ORC001104,CC07,410003,2025-11-01,141900.0
ORC001105,CC07,410003,2025-12-01,143600.0
ORC001106,CC07,410003,2026-01-01,144500.0
ORC001107,CC07,410003,2026-02-01,144400.0
ORC001108,CC07,410003,2026-03-01,142400.0
ORC001109,CC07,410003,2026-04-01,144900.0
ORC001110,CC07,410003,2026-05-01,141700.0
ORC001111,CC07,410003,2026-06-01,145000.0
ORC001112,CC07,410003,2026-07-01,142100.0
ORC001113,CC07,410003,2026-08-01,145900.0
ORC001114,CC07,410003,2026-09-01,145000.0
ORC001115,CC07,410003,2026-10-01,145500.0
ORC001116,CC07,410003,2026-11-01,146500.0
ORC001117,CC08,410003,2023-12-01,110800.0
ORC001118,CC08,410003,2024-01-01,111800.0
ORC001119,CC08,410003,2024-02-01,111300.0
ORC001120,CC08,410003,2024-03-01,114200.0
ORC001121,CC08,410003,2024-04-01,110900.0
ORC001122,CC08,410003,2024-05-01,113000.0
ORC001123,CC08,410003,2024-06-01,114200.0
ORC001124,CC08,410003,2024-07-01,112400.0
ORC001125,CC08,410003,2024-08-01,112100.0
ORC001126,CC08,410003,2024-09-01,113700.0
ORC001127,CC08,410003,2024-10-01,114200.0
ORC001128,CC08,410003,2024-11-01,114900.0
ORC001129,CC08,410003,2024-12-01,114100.0
ORC001130,CC08,410003,2025-01-01,117100.0
ORC001131,CC08,410003,2025-02-01,110100.0
ORC001132,CC08,410003,2025-03-01,116800.0
ORC001133,CC08,410003,2025-04-01,116200.0
ORC001134,CC08,410003,2025-05-01,116300.0
ORC001135,CC08,410003,2025-06-01,113700.0
ORC001136,CC08,410003,2025-07-01,117800.0
ORC001137,CC08,410003,2025-08-01,118800.0
ORC001138,CC08,410003,2025-09-01,114600.0
ORC001139,CC08,410003,2025-10-01,115100.0
ORC001140,CC08,410003,2025-11-01,117400.0
ORC001141,CC08,410003,2025-12-01,115900.0
ORC001142,CC08,410003,2026-01-01,118400.0
ORC001143,CC08,410003,2026-02-01,120500.0
ORC001144,CC08,410003,2026-03-01,117300.0
ORC001145,CC08,410003,2026-04-01,119300.0
ORC001146,CC08,410003,2026-05-01,121500.0
ORC001147,CC08,410003,2026-06-01,119400.0
ORC001148,CC08,410003,2026-07-01,121800.0
ORC001149,CC08,410003,2026-08-01,121900.0
ORC001150,CC08,410003,2026-09-01,122300.0
ORC001151,CC08,410003,2026-10-01,119600.0
ORC001152,CC08,410003,2026-11-01,122900.0
ORC001153,CC09,410003,2023-12-01,175500.0
ORC001154,CC09,410003,2024-01-01,175800.0
ORC001155,CC09,410003,2024-02-01,175100.0
ORC001156,CC09,410003,2024-03-01,175900.0
ORC001157,CC09,410003,2024-04-01,177300.0
ORC001158,CC09,410003,2024-05-01,183400.0
ORC001159,CC09,410003,2024-06-01,182700.0
ORC001160,CC09,410003,2024-07-01,181000.0
ORC001161,CC09,410003,2024-08-01,181700.0
ORC001162,CC09,410003,2024-09-01,179800.0
ORC001163,CC09,410003,2024-10-01,178700.0
ORC001164,CC09,410003,2024-11-01,180800.0
ORC001165,CC09,410003,2024-12-01,182400.0
ORC001166,CC09,410003,2025-01-01,180400.0
ORC001167,CC09,410003,2025-02-01,184000.0
ORC001168,CC09,410003,2025-03-01,181800.0
ORC001169,CC09,410003,2025-04-01,182700.0
ORC001170,CC09,410003,2025-05-01,186000.0
ORC001171,CC09,410003,2025-06-01,183200.0
ORC001172,CC09,410003,2025-07-01,191100.0
ORC001173,CC09,410003,2025-08-01,188500.0
ORC001174,CC09,410003,2025-09-01,189200.0
ORC001175,CC09,410003,2025-10-01,185100.0
ORC001176,CC09,410003,2025-11-01,190900.0
ORC001177,CC09,410003,2025-12-01,188000.0
ORC001178,CC09,410003,2026-01-01,187800.0
ORC001179,CC09,410003,2026-02-01,186500.0
ORC001180,CC09,410003,2026-03-01,189700.0
ORC001181,CC09,410003,2026-04-01,187900.0
ORC001182,CC09,410003,2026-05-01,187800.0
ORC001183,CC09,410003,2026-06-01,185800.0
ORC001184,CC09,410003,2026-07-01,190900.0
ORC001185,CC09,410003,2026-08-01,189300.0
ORC001186,CC09,410003,2026-09-01,195400.0
ORC001187,CC09,410003,2026-10-01,192600.0
ORC001188,CC09,410003,2026-11-01,196400.0
ORC001189,CC01,420001,2023-12-01,1147900.0
ORC001190,CC01,420001,2024-01-01,1183700.0
ORC001191,CC01,420001,2024-02-01,1195800.0
ORC001192,CC01,420001,2024-03-01,1280400.0
ORC001193,CC01,420001,2024-04-01,1329100.0
ORC001194,CC01,420001,2024-05-01,1438000.0
ORC001195,CC01,420001,2024-06-01,1381000.0
ORC001196,CC01,420001,2024-07-01,1348100.0
ORC001197,CC01,420001,2024-08-01,1354600.0
ORC001198,CC01,420001,2024-09-01,1322600.0
ORC001199,CC01,420001,2024-10-01,1290200.0
ORC001200,CC01,420001,2024-11-01,1233800.0
ORC001201,CC01,420001,2024-12-01,1233900.0
ORC001202,CC01,420001,2025-01-01,1234700.0
ORC001203,CC01,420001,2025-02-01,1350700.0
ORC001204,CC01,420001,2025-03-01,1348800.0
ORC001205,CC01,420001,2025-04-01,1420200.0
ORC001206,CC01,420001,2025-05-01,1463600.0
ORC001207,CC01,420001,2025-06-01,1487200.0
ORC001208,CC01,420001,2025-07-01,1452100.0
ORC001209,CC01,420001,2025-08-01,1426800.0
ORC001210,CC01,420001,2025-09-01,1371100.0
ORC001211,CC01,420001,2025-10-01,1329600.0
ORC001212,CC01,420001,2025-11-01,1312800.0
ORC001213,CC01,420001,2025-12-01,1322700.0
ORC001214,CC01,420001,2026-01-01,1338000.0
ORC001215,CC01,420001,2026-02-01,1387700.0
ORC001216,CC01,420001,2026-03-01,1432600.0
ORC001217,CC01,420001,2026-04-01,1513700.0
ORC001218,CC01,420001,2026-05-01,1532200.0
ORC001219,CC01,420001,2026-06-01,1573600.0
ORC001220,CC01,420001,2026-07-01,1553000.0
ORC001221,CC01,420001,2026-08-01,1524100.0
ORC001222,CC01,420001,2026-09-01,1524000.0
ORC001223,CC01,420001,2026-10-01,1464500.0
ORC001224,CC01,420001,2026-11-01,1423300.0
ORC001225,CC02,420001,2023-12-01,980200.0
ORC001226,CC02,420001,2024-01-01,1032500.0
ORC001227,CC02,420001,2024-02-01,1047600.0
ORC001228,CC02,420001,2024-03-01,1107600.0
ORC001229,CC02,420001,2024-04-01,1157900.0
ORC001230,CC02,420001,2024-05-01,1174600.0
ORC001231,CC02,420001,2024-06-01,1189700.0
ORC001232,CC02,420001,2024-07-01,1220200.0
ORC001233,CC02,420001,2024-08-01,1176600.0
ORC001234,CC02,420001,2024-09-01,1109300.0
ORC001235,CC02,420001,2024-10-01,1097300.0
ORC001236,CC02,420001,2024-11-01,1063900.0
ORC001237,CC02,420001,2024-12-01,1080600.0
ORC001238,CC02,420001,2025-01-01,1078000.0
ORC001239,CC02,420001,2025-02-01,1099200.0
ORC001240,CC02,420001,2025-03-01,1177800.0
ORC001241,CC02,420001,2025-04-01,1200700.0
ORC001242,CC02,420001,2025-05-01,1237800.0
ORC001243,CC02,420001,2025-06-01,1254600.0
ORC001244,CC02,420001,2025-07-01,1243800.0
ORC001245,CC02,420001,2025-08-01,1236700.0
ORC001246,CC02,420001,2025-09-01,1193600.0
ORC001247,CC02,420001,2025-10-01,1162800.0
ORC001248,CC02,420001,2025-11-01,1123700.0
ORC001249,CC02,420001,2025-12-01,1113000.0
ORC001250,CC02,420001,2026-01-01,1130600.0
ORC001251,CC02,420001,2026-02-01,1171900.0
ORC001252,CC02,420001,2026-03-01,1216900.0
ORC001253,CC02,420001,2026-04-01,1240700.0
ORC001254,CC02,420001,2026-05-01,1312700.0
ORC001255,CC02,420001,2026-06-01,1365900.0
ORC001256,CC02,420001,2026-07-01,1361500.0
ORC001257,CC02,420001,2026-08-01,1311300.0
ORC001258,CC02,420001,2026-09-01,1275100.0
ORC001259,CC02,420001,2026-10-01,1226800.0
ORC001260,CC02,420001,2026-11-01,1198800.0
ORC001261,CC03,420001,2023-12-01,842900.0
ORC001262,CC03,420001,2024-01-01,856400.0
ORC001263,CC03,420001,2024-02-01,852800.0
ORC001264,CC03,420001,2024-03-01,890900.0
ORC001265,CC03,420001,2024-04-01,948900.0
ORC001266,CC03,420001,2024-05-01,1011200.0
ORC001267,CC03,420001,2024-06-01,998400.0
ORC001268,CC03,420001,2024-07-01,987700.0
ORC001269,CC03,420001,2024-08-01,950900.0
ORC001270,CC03,420001,2024-09-01,943100.0
ORC001271,CC03,420001,2024-10-01,913300.0
ORC001272,CC03,420001,2024-11-01,888800.0
ORC001273,CC03,420001,2024-12-01,862600.0
ORC001274,CC03,420001,2025-01-01,914400.0
ORC001275,CC03,420001,2025-02-01,886200.0
ORC001276,CC03,420001,2025-03-01,991800.0
ORC001277,CC03,420001,2025-04-01,1013900.0
ORC001278,CC03,420001,2025-05-01,1064700.0
ORC001279,CC03,420001,2025-06-01,1046200.0
ORC001280,CC03,420001,2025-07-01,1011000.0
ORC001281,CC03,420001,2025-08-01,1036000.0
ORC001282,CC03,420001,2025-09-01,1006800.0
ORC001283,CC03,420001,2025-10-01,950700.0
ORC001284,CC03,420001,2025-11-01,933800.0
ORC001285,CC03,420001,2025-12-01,939400.0
ORC001286,CC03,420001,2026-01-01,950200.0
ORC001287,CC03,420001,2026-02-01,976500.0
ORC001288,CC03,420001,2026-03-01,1016500.0
ORC001289,CC03,420001,2026-04-01,1072500.0
ORC001290,CC03,420001,2026-05-01,1108500.0
ORC001291,CC03,420001,2026-06-01,1154300.0
ORC001292,CC03,420001,2026-07-01,1121000.0
ORC001293,CC03,420001,2026-08-01,1132900.0
ORC001294,CC03,420001,2026-09-01,1084000.0
ORC001295,CC03,420001,2026-10-01,1031300.0
ORC001296,CC03,420001,2026-11-01,964700.0
ORC001297,CC04,420001,2023-12-01,938200.0
ORC001298,CC04,420001,2024-01-01,945500.0
ORC001299,CC04,420001,2024-02-01,960000.0
ORC001300,CC04,420001,2024-03-01,1017000.0
ORC001301,CC04,420001,2024-04-01,1042200.0
ORC001302,CC04,420001,2024-05-01,1073900.0
ORC001303,CC04,420001,2024-06-01,1086100.0
ORC001304,CC04,420001,2024-07-01,1073600.0
ORC001305,CC04,420001,2024-08-01,1087600.0
ORC001306,CC04,420001,2024-09-01,1029000.0
ORC001307,CC04,420001,2024-10-01,974000.0
ORC001308,CC04,420001,2024-11-01,972900.0
ORC001309,CC04,420001,2024-12-01,970500.0
ORC001310,CC04,420001,2025-01-01,981200.0
ORC001311,CC04,420001,2025-02-01,1011700.0
ORC001312,CC04,420001,2025-03-01,1085100.0
ORC001313,CC04,420001,2025-04-01,1118700.0
ORC001314,CC04,420001,2025-05-01,1155500.0
ORC001315,CC04,420001,2025-06-01,1177200.0
ORC001316,CC04,420001,2025-07-01,1143900.0
ORC001317,CC04,420001,2025-08-01,1122000.0
ORC001318,CC04,420001,2025-09-01,1097200.0
ORC001319,CC04,420001,2025-10-01,1083200.0
ORC001320,CC04,420001,2025-11-01,1025700.0
ORC001321,CC04,420001,2025-12-01,1037000.0
ORC001322,CC04,420001,2026-01-01,1083200.0
ORC001323,CC04,420001,2026-02-01,1089300.0
ORC001324,CC04,420001,2026-03-01,1149300.0
ORC001325,CC04,420001,2026-04-01,1206200.0
ORC001326,CC04,420001,2026-05-01,1219300.0
ORC001327,CC04,420001,2026-06-01,1241700.0
ORC001328,CC04,420001,2026-07-01,1253500.0
ORC001329,CC04,420001,2026-08-01,1216700.0
ORC001330,CC04,420001,2026-09-01,1161100.0
ORC001331,CC04,420001,2026-10-01,1114600.0
ORC001332,CC04,420001,2026-11-01,1105700.0
ORC001333,CC05,420001,2023-12-01,742600.0
ORC001334,CC05,420001,2024-01-01,747700.0
ORC001335,CC05,420001,2024-02-01,798800.0
ORC001336,CC05,420001,2024-03-01,828100.0
ORC001337,CC05,420001,2024-04-01,858600.0
ORC001338,CC05,420001,2024-05-01,879800.0
ORC001339,CC05,420001,2024-06-01,915500.0
ORC001340,CC05,420001,2024-07-01,900400.0
ORC001341,CC05,420001,2024-08-01,860900.0
ORC001342,CC05,420001,2024-09-01,856000.0
ORC001343,CC05,420001,2024-10-01,822200.0
ORC001344,CC05,420001,2024-11-01,799300.0
ORC001345,CC05,420001,2024-12-01,816200.0
ORC001346,CC05,420001,2025-01-01,813600.0
ORC001347,CC05,420001,2025-02-01,851900.0
ORC001348,CC05,420001,2025-03-01,853400.0
ORC001349,CC05,420001,2025-04-01,906900.0
ORC001350,CC05,420001,2025-05-01,924400.0
ORC001351,CC05,420001,2025-06-01,960900.0
ORC001352,CC05,420001,2025-07-01,971500.0
ORC001353,CC05,420001,2025-08-01,919100.0
ORC001354,CC05,420001,2025-09-01,910900.0
ORC001355,CC05,420001,2025-10-01,874500.0
ORC001356,CC05,420001,2025-11-01,859400.0
ORC001357,CC05,420001,2025-12-01,826000.0
ORC001358,CC05,420001,2026-01-01,857500.0
ORC001359,CC05,420001,2026-02-01,896500.0
ORC001360,CC05,420001,2026-03-01,921400.0
ORC001361,CC05,420001,2026-04-01,944600.0
ORC001362,CC05,420001,2026-05-01,999500.0
ORC001363,CC05,420001,2026-06-01,1046400.0
ORC001364,CC05,420001,2026-07-01,988400.0
ORC001365,CC05,420001,2026-08-01,980900.0
ORC001366,CC05,420001,2026-09-01,955100.0
ORC001367,CC05,420001,2026-10-01,902700.0
ORC001368,CC05,420001,2026-11-01,897700.0
ORC001369,CC10,420001,2023-12-01,556000.0
ORC001370,CC10,420001,2024-01-01,609800.0
ORC001371,CC10,420001,2024-02-01,623200.0
ORC001372,CC10,420001,2024-03-01,631200.0
ORC001373,CC10,420001,2024-04-01,661400.0
ORC001374,CC10,420001,2024-05-01,707700.0
ORC001375,CC10,420001,2024-06-01,705000.0
ORC001376,CC10,420001,2024-07-01,697400.0
ORC001377,CC10,420001,2024-08-01,698600.0
ORC001378,CC10,420001,2024-09-01,645000.0
ORC001379,CC10,420001,2024-10-01,625800.0
ORC001380,CC10,420001,2024-11-01,618300.0
ORC001381,CC10,420001,2024-12-01,602900.0
ORC001382,CC10,420001,2025-01-01,624200.0
ORC001383,CC10,420001,2025-02-01,642000.0
ORC001384,CC10,420001,2025-03-01,683400.0
ORC001385,CC10,420001,2025-04-01,698000.0
ORC001386,CC10,420001,2025-05-01,741700.0
ORC001387,CC10,420001,2025-06-01,760100.0
ORC001388,CC10,420001,2025-07-01,737900.0
ORC001389,CC10,420001,2025-08-01,728200.0
ORC001390,CC10,420001,2025-09-01,689000.0
ORC001391,CC10,420001,2025-10-01,668200.0
ORC001392,CC10,420001,2025-11-01,656800.0
ORC001393,CC10,420001,2025-12-01,664500.0
ORC001394,CC10,420001,2026-01-01,662400.0
ORC001395,CC10,420001,2026-02-01,700600.0
ORC001396,CC10,420001,2026-03-01,724400.0
ORC001397,CC10,420001,2026-04-01,756300.0
ORC001398,CC10,420001,2026-05-01,780300.0
ORC001399,CC10,420001,2026-06-01,805600.0
ORC001400,CC10,420001,2026-07-01,773000.0
ORC001401,CC10,420001,2026-08-01,789100.0
ORC001402,CC10,420001,2026-09-01,746400.0
ORC001403,CC10,420001,2026-10-01,716000.0
ORC001404,CC10,420001,2026-11-01,702000.0
ORC001405,CC01,420002,2023-12-01,897400.0
ORC001406,CC01,420002,2024-01-01,929200.0
ORC001407,CC01,420002,2024-02-01,937700.0
ORC001408,CC01,420002,2024-03-01,978800.0
ORC001409,CC01,420002,2024-04-01,1035400.0
ORC001410,CC01,420002,2024-05-01,1046100.0
ORC001411,CC01,420002,2024-06-01,1086700.0
ORC001412,CC01,420002,2024-07-01,1108600.0
ORC001413,CC01,420002,2024-08-01,1052900.0
ORC001414,CC01,420002,2024-09-01,1009400.0
ORC001415,CC01,420002,2024-10-01,1005400.0
ORC001416,CC01,420002,2024-11-01,923100.0
ORC001417,CC01,420002,2024-12-01,945000.0
ORC001418,CC01,420002,2025-01-01,954200.0
ORC001419,CC01,420002,2025-02-01,992700.0
ORC001420,CC01,420002,2025-03-01,1053800.0
ORC001421,CC01,420002,2025-04-01,1051300.0
ORC001422,CC01,420002,2025-05-01,1134500.0
ORC001423,CC01,420002,2025-06-01,1179300.0
ORC001424,CC01,420002,2025-07-01,1147700.0
ORC001425,CC01,420002,2025-08-01,1097500.0
ORC001426,CC01,420002,2025-09-01,1056200.0
ORC001427,CC01,420002,2025-10-01,1037500.0
ORC001428,CC01,420002,2025-11-01,988100.0
ORC001429,CC01,420002,2025-12-01,980300.0
ORC001430,CC01,420002,2026-01-01,993000.0
ORC001431,CC01,420002,2026-02-01,1045200.0
ORC001432,CC01,420002,2026-03-01,1114000.0
ORC001433,CC01,420002,2026-04-01,1139800.0
ORC001434,CC01,420002,2026-05-01,1165700.0
ORC001435,CC01,420002,2026-06-01,1173600.0
ORC001436,CC01,420002,2026-07-01,1213900.0
ORC001437,CC01,420002,2026-08-01,1188700.0
ORC001438,CC01,420002,2026-09-01,1089300.0
ORC001439,CC01,420002,2026-10-01,1101200.0
ORC001440,CC01,420002,2026-11-01,1049100.0
ORC001441,CC02,420002,2023-12-01,783700.0
ORC001442,CC02,420002,2024-01-01,796400.0
ORC001443,CC02,420002,2024-02-01,813900.0
ORC001444,CC02,420002,2024-03-01,890500.0
ORC001445,CC02,420002,2024-04-01,886300.0
ORC001446,CC02,420002,2024-05-01,942100.0
ORC001447,CC02,420002,2024-06-01,907700.0
ORC001448,CC02,420002,2024-07-01,897500.0
ORC001449,CC02,420002,2024-08-01,907200.0
ORC001450,CC02,420002,2024-09-01,886900.0
ORC001451,CC02,420002,2024-10-01,853800.0
ORC001452,CC02,420002,2024-11-01,787900.0
ORC001453,CC02,420002,2024-12-01,811500.0
ORC001454,CC02,420002,2025-01-01,814600.0
ORC001455,CC02,420002,2025-02-01,846400.0
ORC001456,CC02,420002,2025-03-01,887400.0
ORC001457,CC02,420002,2025-04-01,939600.0
ORC001458,CC02,420002,2025-05-01,964800.0
ORC001459,CC02,420002,2025-06-01,979700.0
ORC001460,CC02,420002,2025-07-01,954500.0
ORC001461,CC02,420002,2025-08-01,910400.0
ORC001462,CC02,420002,2025-09-01,916500.0
ORC001463,CC02,420002,2025-10-01,879800.0
ORC001464,CC02,420002,2025-11-01,867700.0
ORC001465,CC02,420002,2025-12-01,859600.0
ORC001466,CC02,420002,2026-01-01,887700.0
ORC001467,CC02,420002,2026-02-01,891800.0
ORC001468,CC02,420002,2026-03-01,935700.0
ORC001469,CC02,420002,2026-04-01,955000.0
ORC001470,CC02,420002,2026-05-01,1005500.0
ORC001471,CC02,420002,2026-06-01,1037900.0
ORC001472,CC02,420002,2026-07-01,1019500.0
ORC001473,CC02,420002,2026-08-01,969000.0
ORC001474,CC02,420002,2026-09-01,965300.0
ORC001475,CC02,420002,2026-10-01,923600.0
ORC001476,CC02,420002,2026-11-01,914100.0
ORC001477,CC03,420002,2023-12-01,645800.0
ORC001478,CC03,420002,2024-01-01,672500.0
ORC001479,CC03,420002,2024-02-01,682700.0
ORC001480,CC03,420002,2024-03-01,713000.0
ORC001481,CC03,420002,2024-04-01,728800.0
ORC001482,CC03,420002,2024-05-01,755900.0
ORC001483,CC03,420002,2024-06-01,775300.0
ORC001484,CC03,420002,2024-07-01,792600.0
ORC001485,CC03,420002,2024-08-01,746100.0
ORC001486,CC03,420002,2024-09-01,742500.0
ORC001487,CC03,420002,2024-10-01,697800.0
ORC001488,CC03,420002,2024-11-01,674700.0
ORC001489,CC03,420002,2024-12-01,658800.0
ORC001490,CC03,420002,2025-01-01,684200.0
ORC001491,CC03,420002,2025-02-01,708000.0
ORC001492,CC03,420002,2025-03-01,744800.0
ORC001493,CC03,420002,2025-04-01,771500.0
ORC001494,CC03,420002,2025-05-01,817400.0
ORC001495,CC03,420002,2025-06-01,812600.0
ORC001496,CC03,420002,2025-07-01,794400.0
ORC001497,CC03,420002,2025-08-01,797400.0
ORC001498,CC03,420002,2025-09-01,766200.0
ORC001499,CC03,420002,2025-10-01,743800.0
ORC001500,CC03,420002,2025-11-01,701000.0
ORC001501,CC03,420002,2025-12-01,717700.0
ORC001502,CC03,420002,2026-01-01,721900.0
ORC001503,CC03,420002,2026-02-01,733100.0
ORC001504,CC03,420002,2026-03-01,791500.0
ORC001505,CC03,420002,2026-04-01,808200.0
ORC001506,CC03,420002,2026-05-01,836600.0
ORC001507,CC03,420002,2026-06-01,869800.0
ORC001508,CC03,420002,2026-07-01,833700.0
ORC001509,CC03,420002,2026-08-01,863000.0
ORC001510,CC03,420002,2026-09-01,811900.0
ORC001511,CC03,420002,2026-10-01,750300.0
ORC001512,CC03,420002,2026-11-01,745700.0
ORC001513,CC04,420002,2023-12-01,737100.0
ORC001514,CC04,420002,2024-01-01,732300.0
ORC001515,CC04,420002,2024-02-01,743000.0
ORC001516,CC04,420002,2024-03-01,782700.0
ORC001517,CC04,420002,2024-04-01,822300.0
ORC001518,CC04,420002,2024-05-01,852800.0
ORC001519,CC04,420002,2024-06-01,836800.0
ORC001520,CC04,420002,2024-07-01,851100.0
ORC001521,CC04,420002,2024-08-01,808000.0
ORC001522,CC04,420002,2024-09-01,789600.0
ORC001523,CC04,420002,2024-10-01,786900.0
ORC001524,CC04,420002,2024-11-01,762500.0
ORC001525,CC04,420002,2024-12-01,736500.0
ORC001526,CC04,420002,2025-01-01,778200.0
ORC001527,CC04,420002,2025-02-01,771600.0
ORC001528,CC04,420002,2025-03-01,812200.0
ORC001529,CC04,420002,2025-04-01,854600.0
ORC001530,CC04,420002,2025-05-01,880700.0
ORC001531,CC04,420002,2025-06-01,901400.0
ORC001532,CC04,420002,2025-07-01,902700.0
ORC001533,CC04,420002,2025-08-01,889300.0
ORC001534,CC04,420002,2025-09-01,836200.0
ORC001535,CC04,420002,2025-10-01,783900.0
ORC001536,CC04,420002,2025-11-01,789000.0
ORC001537,CC04,420002,2025-12-01,798700.0
ORC001538,CC04,420002,2026-01-01,772000.0
ORC001539,CC04,420002,2026-02-01,815500.0
ORC001540,CC04,420002,2026-03-01,855400.0
ORC001541,CC04,420002,2026-04-01,913500.0
ORC001542,CC04,420002,2026-05-01,933600.0
ORC001543,CC04,420002,2026-06-01,932300.0
ORC001544,CC04,420002,2026-07-01,924800.0
ORC001545,CC04,420002,2026-08-01,930500.0
ORC001546,CC04,420002,2026-09-01,874500.0
ORC001547,CC04,420002,2026-10-01,866800.0
ORC001548,CC04,420002,2026-11-01,814700.0
ORC001549,CC05,420002,2023-12-01,581500.0
ORC001550,CC05,420002,2024-01-01,592100.0
ORC001551,CC05,420002,2024-02-01,607800.0
ORC001552,CC05,420002,2024-03-01,634500.0
ORC001553,CC05,420002,2024-04-01,675200.0
ORC001554,CC05,420002,2024-05-01,713900.0
ORC001555,CC05,420002,2024-06-01,710800.0
ORC001556,CC05,420002,2024-07-01,716700.0
ORC001557,CC05,420002,2024-08-01,678800.0
ORC001558,CC05,420002,2024-09-01,658000.0
ORC001559,CC05,420002,2024-10-01,629200.0
ORC001560,CC05,420002,2024-11-01,618200.0
ORC001561,CC05,420002,2024-12-01,611000.0
ORC001562,CC05,420002,2025-01-01,614200.0
ORC001563,CC05,420002,2025-02-01,647500.0
ORC001564,CC05,420002,2025-03-01,668200.0
ORC001565,CC05,420002,2025-04-01,705800.0
ORC001566,CC05,420002,2025-05-01,721400.0
ORC001567,CC05,420002,2025-06-01,717700.0
ORC001568,CC05,420002,2025-07-01,749000.0
ORC001569,CC05,420002,2025-08-01,699300.0
ORC001570,CC05,420002,2025-09-01,680500.0
ORC001571,CC05,420002,2025-10-01,640700.0
ORC001572,CC05,420002,2025-11-01,634200.0
ORC001573,CC05,420002,2025-12-01,639800.0
ORC001574,CC05,420002,2026-01-01,652500.0
ORC001575,CC05,420002,2026-02-01,660600.0
ORC001576,CC05,420002,2026-03-01,707400.0
ORC001577,CC05,420002,2026-04-01,720000.0
ORC001578,CC05,420002,2026-05-01,733100.0
ORC001579,CC05,420002,2026-06-01,779800.0
ORC001580,CC05,420002,2026-07-01,770900.0
ORC001581,CC05,420002,2026-08-01,734800.0
ORC001582,CC05,420002,2026-09-01,710600.0
ORC001583,CC05,420002,2026-10-01,717100.0
ORC001584,CC05,420002,2026-11-01,679000.0
ORC001585,CC10,420002,2023-12-01,458000.0
ORC001586,CC10,420002,2024-01-01,459600.0
ORC001587,CC10,420002,2024-02-01,475400.0
ORC001588,CC10,420002,2024-03-01,492000.0
ORC001589,CC10,420002,2024-04-01,517000.0
ORC001590,CC10,420002,2024-05-01,533300.0
ORC001591,CC10,420002,2024-06-01,552100.0
ORC001592,CC10,420002,2024-07-01,541300.0
ORC001593,CC10,420002,2024-08-01,520800.0
ORC001594,CC10,420002,2024-09-01,504800.0
ORC001595,CC10,420002,2024-10-01,485600.0
ORC001596,CC10,420002,2024-11-01,480800.0
ORC001597,CC10,420002,2024-12-01,472200.0
ORC001598,CC10,420002,2025-01-01,483800.0
ORC001599,CC10,420002,2025-02-01,490500.0
ORC001600,CC10,420002,2025-03-01,518400.0
ORC001601,CC10,420002,2025-04-01,538200.0
ORC001602,CC10,420002,2025-05-01,566800.0
ORC001603,CC10,420002,2025-06-01,562300.0
ORC001604,CC10,420002,2025-07-01,559300.0
ORC001605,CC10,420002,2025-08-01,551600.0
ORC001606,CC10,420002,2025-09-01,533000.0
ORC001607,CC10,420002,2025-10-01,519700.0
ORC001608,CC10,420002,2025-11-01,480700.0
ORC001609,CC10,420002,2025-12-01,488100.0
ORC001610,CC10,420002,2026-01-01,511500.0
ORC001611,CC10,420002,2026-02-01,513400.0
ORC001612,CC10,420002,2026-03-01,552000.0
ORC001613,CC10,420002,2026-04-01,577000.0
ORC001614,CC10,420002,2026-05-01,605000.0
ORC001615,CC10,420002,2026-06-01,594200.0
ORC001616,CC10,420002,2026-07-01,582700.0
ORC001617,CC10,420002,2026-08-01,591700.0
ORC001618,CC10,420002,2026-09-01,550200.0
ORC001619,CC10,420002,2026-10-01,533800.0
ORC001620,CC10,420002,2026-11-01,514600.0
ORC001621,CC01,430001,2023-12-01,1140600.0
ORC001622,CC01,430001,2024-01-01,1144900.0
ORC001623,CC01,430001,2024-02-01,1154700.0
ORC001624,CC01,430001,2024-03-01,1139200.0
ORC001625,CC01,430001,2024-04-01,1147000.0
ORC001626,CC01,430001,2024-05-01,1155100.0
ORC001627,CC01,430001,2024-06-01,1140100.0
ORC001628,CC01,430001,2024-07-01,1167800.0
ORC001629,CC01,430001,2024-08-01,1153500.0
ORC001630,CC01,430001,2024-09-01,1128200.0
ORC001631,CC01,430001,2024-10-01,1139500.0
ORC001632,CC01,430001,2024-11-01,1166000.0
ORC001633,CC01,430001,2024-12-01,1132200.0
ORC001634,CC01,430001,2025-01-01,1133900.0
ORC001635,CC01,430001,2025-02-01,1165500.0
ORC001636,CC01,430001,2025-03-01,1156200.0
ORC001637,CC01,430001,2025-04-01,1176300.0
ORC001638,CC01,430001,2025-05-01,1170200.0
ORC001639,CC01,430001,2025-06-01,1145400.0
ORC001640,CC01,430001,2025-07-01,1148800.0
ORC001641,CC01,430001,2025-08-01,1141800.0
ORC001642,CC01,430001,2025-09-01,1181700.0
ORC001643,CC01,430001,2025-10-01,1185200.0
ORC001644,CC01,430001,2025-11-01,1171000.0
ORC001645,CC01,430001,2025-12-01,1187200.0
ORC001646,CC01,430001,2026-01-01,1179600.0
ORC001647,CC01,430001,2026-02-01,1212900.0
