id_lancamento,id_centro,id_conta,mes,valor_realizado
LAN001096,CC04,420001,2025-03-01,1089334.3
LAN001097,CC04,420001,2025-04-01,1138637.16
LAN001098,CC04,420001,2025-05-01,1168313.03
LAN001099,CC04,420001,2025-06-01,1144050.85
LAN001100,CC04,420001,2025-07-01,1117230.21
LAN001101,CC04,420001,2025-08-01,1115261.43
LAN001102,CC04,420001,2025-09-01,1080392.61
LAN001103,CC04,420001,2025-10-01,1102154.89
LAN001104,CC04,420001,2025-11-01,1020670.12
LAN001105,CC04,420001,2025-12-01,1006781.7
LAN001106,CC04,420001,2026-01-01,1074689.77
LAN001107,CC04,420001,2026-02-01,1120207.51
LAN001108,CC04,420001,2026-03-01,1170703.73
LAN001109,CC04,420001,2026-04-01,1255357.55
LAN001110,CC04,420001,2026-05-01,1253345.26
LAN001111,CC05,420001,2023-12-01,704606.67
LAN001112,CC05,420001,2024-01-01,698235.13
LAN001113,CC05,420001,2024-02-01,771897.1
LAN001114,CC05,420001,2024-03-01,811068.87
LAN001115,CC05,420001,2024-04-01,826882.32
LAN001116,CC05,420001,2024-05-01,811757.65
LAN001117,CC05,420001,2024-06-01,882700.0
LAN001118,CC05,420001,2024-07-01,876235.35
LAN001119,CC05,420001,2024-08-01,855090.1
LAN001120,CC05,420001,2024-09-01,838136.32
LAN001121,CC05,420001,2024-10-01,786799.96
LAN001122,CC05,420001,2024-11-01,739187.44
LAN001123,CC05,420001,2024-12-01,836213.77
LAN001124,CC05,420001,2025-01-01,805623.29
LAN001125,CC05,420001,2025-02-01,824715.14
LAN001126,CC05,420001,2025-03-01,837068.19
LAN001127,CC05,420001,2025-04-01,866854.49
LAN001128,CC05,420001,2025-05-01,911671.17
LAN001129,CC05,420001,2025-06-01,920427.52
LAN001130,CC05,420001,2025-07-01,962514.71
LAN001131,CC05,420001,2025-08-01,875930.38
LAN001132,CC05,420001,2025-09-01,875465.71
LAN001133,CC05,420001,2025-10-01,858398.56
LAN001134,CC05,420001,2025-11-01,844076.36
LAN001135,CC05,420001,2025-12-01,781429.26
LAN001136,CC05,420001,2026-01-01,796201.59
LAN001137,CC05,420001,2026-02-01,839294.72
LAN001138,CC05,420001,2026-03-01,916561.12
LAN001139,CC05,420001,2026-04-01,910231.84
LAN001140,CC05,420001,2026-05-01,973654.61
LAN001141,CC10,420001,2023-12-01,532296.19
LAN001142,CC10,420001,2024-01-01,588328.12
LAN001143,CC10,420001,2024-02-01,626997.52
LAN001144,CC10,420001,2024-03-01,605696.14
LAN001145,CC10,420001,2024-04-01,615714.85
LAN001146,CC10,420001,2024-05-01,677593.78
LAN001147,CC10,420001,2024-06-01,684207.32
LAN001148,CC10,420001,2024-07-01,681079.51
LAN001149,CC10,420001,2024-08-01,688796.87
LAN001150,CC10,420001,2024-09-01,624445.6
LAN001151,CC10,420001,2024-10-01,606688.27
LAN001152,CC10,420001,2024-11-01,593328.81
LAN001153,CC10,420001,2024-12-01,579808.33
LAN001154,CC10,420001,2025-01-01,618479.4
LAN001155,CC10,420001,2025-02-01,621686.77
LAN001156,CC10,420001,2025-03-01,642847.02
LAN001157,CC10,420001,2025-04-01,692390.53
LAN001158,CC10,420001,2025-05-01,694928.39
LAN001159,CC10,420001,2025-06-01,748869.01
LAN001160,CC10,420001,2025-07-01,680011.6
LAN001161,CC10,420001,2025-08-01,708817.57
LAN001162,CC10,420001,2025-09-01,675594.21
LAN001163,CC10,420001,2025-10-01,638767.68
LAN001164,CC10,420001,2025-11-01,609844.96
LAN001165,CC10,420001,2025-12-01,662090.21
LAN001166,CC10,420001,2026-01-01,632811.81
LAN001167,CC10,420001,2026-02-01,673035.63
LAN001168,CC10,420001,2026-03-01,674010.01
LAN001169,CC10,420001,2026-04-01,741846.67
LAN001170,CC10,420001,2026-05-01,741382.51
LAN001171,CC01,420002,2023-12-01,1081181.95
LAN001172,CC01,420002,2024-01-01,1164624.9
LAN001173,CC01,420002,2024-02-01,1188256.68
LAN001174,CC01,420002,2024-03-01,1212576.19
LAN001175,CC01,420002,2024-04-01,1308967.4
LAN001176,CC01,420002,2024-05-01,1295716.07
LAN001177,CC01,420002,2024-06-01,1401968.99
LAN001178,CC01,420002,2024-07-01,1417020.99
LAN001179,CC01,420002,2024-08-01,1365414.0
LAN001180,CC01,420002,2024-09-01,1294224.91
LAN001181,CC01,420002,2024-10-01,1262746.67
LAN001182,CC01,420002,2024-11-01,1165477.6
LAN001183,CC01,420002,2024-12-01,1189325.57
LAN001184,CC01,420002,2025-01-01,1251819.55
LAN001185,CC01,420002,2025-02-01,1263732.77
LAN001186,CC01,420002,2025-03-01,1378297.5
LAN001187,CC01,420002,2025-04-01,1366604.75
LAN001188,CC01,420002,2025-05-01,1526378.41
LAN001189,CC01,420002,2025-06-01,1534718.77
LAN001190,CC01,420002,2025-07-01,1519926.77
LAN001191,CC01,420002,2025-08-01,1496804.38
LAN001192,CC01,420002,2025-09-01,1424493.47
LAN001193,CC01,420002,2025-10-01,1375093.17
LAN001194,CC01,420002,2025-11-01,1304535.53
LAN001195,CC01,420002,2025-12-01,1287324.12
LAN001196,CC01,420002,2026-01-01,1311536.06
LAN001197,CC01,420002,2026-02-01,1384083.98
LAN001198,CC01,420002,2026-03-01,1470280.12
LAN001199,CC01,420002,2026-04-01,1540349.76
LAN001200,CC01,420002,2026-05-01,1588039.48
LAN001201,CC02,420002,2023-12-01,763832.95
LAN001202,CC02,420002,2024-01-01,817185.36
LAN001203,CC02,420002,2024-02-01,843569.06
LAN001204,CC02,420002,2024-03-01,924953.38
LAN001205,CC02,420002,2024-04-01,883318.88
LAN001206,CC02,420002,2024-05-01,925243.1
LAN001207,CC02,420002,2024-06-01,910067.66
LAN001208,CC02,420002,2024-07-01,947843.19
LAN001209,CC02,420002,2024-08-01,919065.38
LAN001210,CC02,420002,2024-09-01,924009.79
LAN001211,CC02,420002,2024-10-01,872634.02
LAN001212,CC02,420002,2024-11-01,813910.99
LAN001213,CC02,420002,2024-12-01,833246.31
LAN001214,CC02,420002,2025-01-01,854247.77
LAN001215,CC02,420002,2025-02-01,819808.9
LAN001216,CC02,420002,2025-03-01,910078.29
LAN001217,CC02,420002,2025-04-01,953720.83
LAN001218,CC02,420002,2025-05-01,940581.11
LAN001219,CC02,420002,2025-06-01,999117.34
LAN001220,CC02,420002,2025-07-01,966697.66
LAN001221,CC02,420002,2025-08-01,904023.85
LAN001222,CC02,420002,2025-09-01,942325.3
LAN001223,CC02,420002,2025-10-01,897385.54
LAN001224,CC02,420002,2025-11-01,901759.48
LAN001225,CC02,420002,2025-12-01,836524.85
LAN001226,CC02,420002,2026-01-01,904861.59
LAN001227,CC02,420002,2026-02-01,907060.92
LAN001228,CC02,420002,2026-03-01,964617.46
LAN001229,CC02,420002,2026-04-01,959003.69
LAN001230,CC02,420002,2026-05-01,1089647.52
LAN001231,CC03,420002,2023-12-01,638168.63
LAN001232,CC03,420002,2024-01-01,675711.32
LAN001233,CC03,420002,2024-02-01,682552.82
LAN001234,CC03,420002,2024-03-01,698465.34
LAN001235,CC03,420002,2024-04-01,710534.48
LAN001236,CC03,420002,2024-05-01,749544.29
LAN001237,CC03,420002,2024-06-01,772423.13
LAN001238,CC03,420002,2024-07-01,810392.05
LAN001239,CC03,420002,2024-08-01,750365.46
LAN001240,CC03,420002,2024-09-01,723811.88
LAN001241,CC03,420002,2024-10-01,703167.21
LAN001242,CC03,420002,2024-11-01,678021.51
LAN001243,CC03,420002,2024-12-01,645860.22
LAN001244,CC03,420002,2025-01-01,687590.44
LAN001245,CC03,420002,2025-02-01,698832.35
LAN001246,CC03,420002,2025-03-01,757348.66
LAN001247,CC03,420002,2025-04-01,811715.84
LAN001248,CC03,420002,2025-05-01,824459.32
LAN001249,CC03,420002,2025-06-01,830537.44
LAN001250,CC03,420002,2025-07-01,808575.28
LAN001251,CC03,420002,2025-08-01,804375.9
LAN001252,CC03,420002,2025-09-01,776776.58
LAN001253,CC03,420002,2025-10-01,729573.87
LAN001254,CC03,420002,2025-11-01,678748.17
LAN001255,CC03,420002,2025-12-01,666543.98
LAN001256,CC03,420002,2026-01-01,706077.96
LAN001257,CC03,420002,2026-02-01,728161.52
LAN001258,CC03,420002,2026-03-01,780198.65
LAN001259,CC03,420002,2026-04-01,817386.17
LAN001260,CC03,420002,2026-05-01,850988.8
LAN001261,CC04,420002,2023-12-01,746883.32
LAN001262,CC04,420002,2024-01-01,757876.0
LAN001263,CC04,420002,2024-02-01,786982.36
LAN001264,CC04,420002,2024-03-01,789934.78
LAN001265,CC04,420002,2024-04-01,832995.85
LAN001266,CC04,420002,2024-05-01,832927.26
LAN001267,CC04,420002,2024-06-01,879686.22
LAN001268,CC04,420002,2024-07-01,851620.95
LAN001269,CC04,420002,2024-08-01,798768.72
LAN001270,CC04,420002,2024-09-01,758825.49
LAN001271,CC04,420002,2024-10-01,802902.91
LAN001272,CC04,420002,2024-11-01,764809.92
LAN001273,CC04,420002,2024-12-01,741821.39
LAN001274,CC04,420002,2025-01-01,785577.47
LAN001275,CC04,420002,2025-02-01,782793.25
LAN001276,CC04,420002,2025-03-01,823632.39
LAN001277,CC04,420002,2025-04-01,881002.81
LAN001278,CC04,420002,2025-05-01,892375.83
LAN001279,CC04,420002,2025-06-01,906027.06
LAN001280,CC04,420002,2025-07-01,941005.34
LAN001281,CC04,420002,2025-08-01,880255.14
LAN001282,CC04,420002,2025-09-01,851324.61
LAN001283,CC04,420002,2025-10-01,771815.69
LAN001284,CC04,420002,2025-11-01,761904.62
LAN001285,CC04,420002,2025-12-01,770423.63
LAN001286,CC04,420002,2026-01-01,815222.4
LAN001287,CC04,420002,2026-02-01,832242.24
LAN001288,CC04,420002,2026-03-01,877872.04
LAN001289,CC04,420002,2026-04-01,972268.5
LAN001290,CC04,420002,2026-05-01,888777.52
LAN001291,CC05,420002,2023-12-01,620750.64
LAN001292,CC05,420002,2024-01-01,623882.37
LAN001293,CC05,420002,2024-02-01,621509.0
LAN001294,CC05,420002,2024-03-01,618095.65
LAN001295,CC05,420002,2024-04-01,693192.1
LAN001296,CC05,420002,2024-05-01,736936.47
LAN001297,CC05,420002,2024-06-01,740239.39
LAN001298,CC05,420002,2024-07-01,719100.55
LAN001299,CC05,420002,2024-08-01,723853.97
LAN001300,CC05,420002,2024-09-01,677250.26
LAN001301,CC05,420002,2024-10-01,639380.81
LAN001302,CC05,420002,2024-11-01,638541.27
LAN001303,CC05,420002,2024-12-01,627766.42
LAN001304,CC05,420002,2025-01-01,614241.42
LAN001305,CC05,420002,2025-02-01,658332.03
LAN001306,CC05,420002,2025-03-01,703841.15
LAN001307,CC05,420002,2025-04-01,735767.9
LAN001308,CC05,420002,2025-05-01,746881.01
LAN001309,CC05,420002,2025-06-01,761604.31
LAN001310,CC05,420002,2025-07-01,767333.74
LAN001311,CC05,420002,2025-08-01,724188.1
LAN001312,CC05,420002,2025-09-01,701810.89
LAN001313,CC05,420002,2025-10-01,666949.65
LAN001314,CC05,420002,2025-11-01,636447.74
LAN001315,CC05,420002,2025-12-01,667283.34
LAN001316,CC05,420002,2026-01-01,663796.65
LAN001317,CC05,420002,2026-02-01,720329.6
LAN001318,CC05,420002,2026-03-01,736743.78
LAN001319,CC05,420002,2026-04-01,765518.67
LAN001320,CC05,420002,2026-05-01,747057.61
LAN001321,CC10,420002,2023-12-01,492079.19
LAN001322,CC10,420002,2024-01-01,477454.71
LAN001323,CC10,420002,2024-02-01,496720.81
LAN001324,CC10,420002,2024-03-01,487760.53
LAN001325,CC10,420002,2024-04-01,522041.41
LAN001326,CC10,420002,2024-05-01,558526.1
LAN001327,CC10,420002,2024-06-01,573717.63
LAN001328,CC10,420002,2024-07-01,550471.09
LAN001329,CC10,420002,2024-08-01,546523.51
LAN001330,CC10,420002,2024-09-01,537407.24
LAN001331,CC10,420002,2024-10-01,494981.87
LAN001332,CC10,420002,2024-11-01,496044.75
LAN001333,CC10,420002,2024-12-01,490637.07
LAN001334,CC10,420002,2025-01-01,489250.87
LAN001335,CC10,420002,2025-02-01,513359.75
LAN001336,CC10,420002,2025-03-01,528738.18
LAN001337,CC10,420002,2025-04-01,551535.31
LAN001338,CC10,420002,2025-05-01,574371.87
LAN001339,CC10,420002,2025-06-01,582407.36
LAN001340,CC10,420002,2025-07-01,577794.25
LAN001341,CC10,420002,2025-08-01,572577.86
LAN001342,CC10,420002,2025-09-01,528782.16
LAN001343,CC10,420002,2025-10-01,540916.42
LAN001344,CC10,420002,2025-11-01,486444.36
LAN001345,CC10,420002,2025-12-01,494086.06
LAN001346,CC10,420002,2026-01-01,506487.05
LAN001347,CC10,420002,2026-02-01,536136.85
LAN001348,CC10,420002,2026-03-01,556460.56
LAN001349,CC10,420002,2026-04-01,582737.93
LAN001350,CC10,420002,2026-05-01,638191.56
LAN001351,CC01,430001,2023-12-01,1196853.01
LAN001352,CC01,430001,2024-01-01,1241358.36
LAN001353,CC01,430001,2024-02-01,1169217.3
LAN001354,CC01,430001,2024-03-01,1183818.11
LAN001355,CC01,430001,2024-04-01,1168299.66
LAN001356,CC01,430001,2024-05-01,1178058.73
LAN001357,CC01,430001,2024-06-01,1144486.28
LAN001358,CC01,430001,2024-07-01,1157299.16
LAN001359,CC01,430001,2024-08-01,1188812.18
LAN001360,CC01,430001,2024-09-01,1166365.33
LAN001361,CC01,430001,2024-10-01,1193959.41
LAN001362,CC01,430001,2024-11-01,1153348.88
LAN001363,CC01,430001,2024-12-01,1131369.69
LAN001364,CC01,430001,2025-01-01,1171296.23
LAN001365,CC01,430001,2025-02-01,1220521.06
LAN001366,CC01,430001,2025-03-01,1111530.02
LAN001367,CC01,430001,2025-04-01,1183179.34
LAN001368,CC01,430001,2025-05-01,1208409.36
LAN001369,CC01,430001,2025-06-01,1163064.59
LAN001370,CC01,430001,2025-07-01,1187340.85
LAN001371,CC01,430001,2025-08-01,1168740.05
LAN001372,CC01,430001,2025-09-01,1211418.79
LAN001373,CC01,430001,2025-10-01,1241386.27
LAN001374,CC01,430001,2025-11-01,1187231.85
LAN001375,CC01,430001,2025-12-01,1194475.45
LAN001376,CC01,430001,2026-01-01,1252479.93
LAN001377,CC01,430001,2026-02-01,1206889.38
LAN001378,CC01,430001,2026-03-01,1246505.83
LAN001379,CC01,430001,2026-04-01,1226514.4
LAN001380,CC01,430001,2026-05-01,1185488.86
LAN001381,CC02,430001,2023-12-01,1011135.07
LAN001382,CC02,430001,2024-01-01,972225.6
LAN001383,CC02,430001,2024-02-01,1042830.95
LAN001384,CC02,430001,2024-03-01,952192.76
LAN001385,CC02,430001,2024-04-01,980992.33
LAN001386,CC02,430001,2024-05-01,988116.29
LAN001387,CC02,430001,2024-06-01,1020150.89
LAN001388,CC02,430001,2024-07-01,1058017.69
LAN001389,CC02,430001,2024-08-01,1002818.74
LAN001390,CC02,430001,2024-09-01,1060000.47
LAN001391,CC02,430001,2024-10-01,998276.61
LAN001392,CC02,430001,2024-11-01,991995.96
LAN001393,CC02,430001,2024-12-01,990070.19
LAN001394,CC02,430001,2025-01-01,996004.68
LAN001395,CC02,430001,2025-02-01,1001690.1
LAN001396,CC02,430001,2025-03-01,1037483.49
LAN001397,CC02,430001,2025-04-01,1003910.05
LAN001398,CC02,430001,2025-05-01,1012142.28
LAN001399,CC02,430001,2025-06-01,1031100.16
LAN001400,CC02,430001,2025-07-01,1020728.58
LAN001401,CC02,430001,2025-08-01,1004989.73
LAN001402,CC02,430001,2025-09-01,1033387.22
LAN001403,CC02,430001,2025-10-01,969218.04
LAN001404,CC02,430001,2025-11-01,1020011.24
LAN001405,CC02,430001,2025-12-01,1013640.47
LAN001406,CC02,430001,2026-01-01,1039022.87
LAN001407,CC02,430001,2026-02-01,1003454.21
LAN001408,CC02,430001,2026-03-01,1080722.05
LAN001409,CC02,430001,2026-04-01,1005242.11
LAN001410,CC02,430001,2026-05-01,1060282.91
LAN001411,CC03,430001,2023-12-01,826359.45
LAN001412,CC03,430001,2024-01-01,809126.41
LAN001413,CC03,430001,2024-02-01,810191.78
LAN001414,CC03,430001,2024-03-01,850904.15
LAN001415,CC03,430001,2024-04-01,781000.01
LAN001416,CC03,430001,2024-05-01,835504.66
LAN001417,CC03,430001,2024-06-01,810576.05
LAN001418,CC03,430001,2024-07-01,839195.9
LAN001419,CC03,430001,2024-08-01,848338.88
LAN001420,CC03,430001,2024-09-01,828426.85
LAN001421,CC03,430001,2024-10-01,788133.54
LAN001422,CC03,430001,2024-11-01,846613.31
LAN001423,CC03,430001,2024-12-01,798130.3
LAN001424,CC03,430001,2025-01-01,813737.37
LAN001425,CC03,430001,2025-02-01,810241.05
LAN001426,CC03,430001,2025-03-01,806310.72
LAN001427,CC03,430001,2025-04-01,764083.94
LAN001428,CC03,430001,2025-05-01,868502.57
LAN001429,CC03,430001,2025-06-01,850462.11
LAN001430,CC03,430001,2025-07-01,820860.39
LAN001431,CC03,430001,2025-08-01,891925.13
LAN001432,CC03,430001,2025-09-01,882829.81
LAN001433,CC03,430001,2025-10-01,817664.67
LAN001434,CC03,430001,2025-11-01,829012.77
LAN001435,CC03,430001,2025-12-01,839944.39
LAN001436,CC03,430001,2026-01-01,857914.21
LAN001437,CC03,430001,2026-02-01,875105.01
LAN001438,CC03,430001,2026-03-01,901880.56
LAN001439,CC03,430001,2026-04-01,853889.59
LAN001440,CC03,430001,2026-05-01,846107.69
LAN001441,CC04,430001,2023-12-01,1113304.72
LAN001442,CC04,430001,2024-01-01,1092496.48
LAN001443,CC04,430001,2024-02-01,1100000.85
LAN001444,CC04,430001,2024-03-01,1116218.82
LAN001445,CC04,430001,2024-04-01,1117133.24
LAN001446,CC04,430001,2024-05-01,1119547.75
LAN001447,CC04,430001,2024-06-01,1135883.17
LAN001448,CC04,430001,2024-07-01,1132310.38
LAN001449,CC04,430001,2024-08-01,1169510.25
LAN001450,CC04,430001,2024-09-01,1094065.77
LAN001451,CC04,430001,2024-10-01,1144465.6
LAN001452,CC04,430001,2024-11-01,1115419.12
LAN001453,CC04,430001,2024-12-01,1143578.55
LAN001454,CC04,430001,2025-01-01,1211757.16
LAN001455,CC04,430001,2025-02-01,1192333.96
LAN001456,CC04,430001,2025-03-01,1170665.58
LAN001457,CC04,430001,2025-04-01,1165264.88
LAN001458,CC04,430001,2025-05-01,1186595.26
LAN001459,CC04,430001,2025-06-01,1161559.82
LAN001460,CC04,430001,2025-07-01,1201914.34
LAN001461,CC04,430001,2025-08-01,1214344.01
LAN001462,CC04,430001,2025-09-01,1246642.02
LAN001463,CC04,430001,2025-10-01,1244047.85
LAN001464,CC04,430001,2025-11-01,1225176.71
LAN001465,CC04,430001,2025-12-01,1198031.34
LAN001466,CC04,430001,2026-01-01,1280333.45
LAN001467,CC04,430001,2026-02-01,1255291.61
LAN001468,CC04,430001,2026-03-01,1258633.07
LAN001469,CC04,430001,2026-04-01,1318905.14
LAN001470,CC04,430001,2026-05-01,1283125.32
LAN001471,CC05,430001,2023-12-01,711725.01
LAN001472,CC05,430001,2024-01-01,765935.67
LAN001473,CC05,430001,2024-02-01,716698.17
LAN001474,CC05,430001,2024-03-01,749129.09
LAN001475,CC05,430001,2024-04-01,753168.09
LAN001476,CC05,430001,2024-05-01,709220.42
LAN001477,CC05,430001,2024-06-01,730935.28
LAN001478,CC05,430001,2024-07-01,754063.55
LAN001479,CC05,430001,2024-08-01,747082.97
LAN001480,CC05,430001,2024-09-01,778709.47
LAN001481,CC05,430001,2024-10-01,697037.65
LAN001482,CC05,430001,2024-11-01,749506.7
LAN001483,CC05,430001,2024-12-01,730396.23
LAN001484,CC05,430001,2025-01-01,714309.6
LAN001485,CC05,430001,2025-02-01,767139.14
LAN001486,CC05,430001,2025-03-01,717444.06
LAN001487,CC05,430001,2025-04-01,705067.39
LAN001488,CC05,430001,2025-05-01,761379.3
LAN001489,CC05,430001,2025-06-01,780401.65
LAN001490,CC05,430001,2025-07-01,773667.87
LAN001491,CC05,430001,2025-08-01,752864.71
LAN001492,CC05,430001,2025-09-01,757682.22
LAN001493,CC05,430001,2025-10-01,762273.45
LAN001494,CC05,430001,2025-11-01,737776.9
LAN001495,CC05,430001,2025-12-01,730743.06
LAN001496,CC05,430001,2026-01-01,768322.94
LAN001497,CC05,430001,2026-02-01,801352.03
LAN001498,CC05,430001,2026-03-01,753851.23
LAN001499,CC05,430001,2026-04-01,706889.92
LAN001500,CC05,430001,2026-05-01,739977.56
LAN001501,CC06,430001,2023-12-01,889465.89
LAN001502,CC06,430001,2024-01-01,844383.63
LAN001503,CC06,430001,2024-02-01,842225.63
LAN001504,CC06,430001,2024-03-01,844432.37
LAN001505,CC06,430001,2024-04-01,818773.78
LAN001506,CC06,430001,2024-05-01,824213.44
LAN001507,CC06,430001,2024-06-01,829281.19
LAN001508,CC06,430001,2024-07-01,823720.62
LAN001509,CC06,430001,2024-08-01,861187.35
LAN001510,CC06,430001,2024-09-01,834676.15
LAN001511,CC06,430001,2024-10-01,839750.99
LAN001512,CC06,430001,2024-11-01,834888.63
LAN001513,CC06,430001,2024-12-01,848662.75
LAN001514,CC06,430001,2025-01-01,865362.62
LAN001515,CC06,430001,2025-02-01,832010.69
LAN001516,CC06,430001,2025-03-01,807773.66
LAN001517,CC06,430001,2025-04-01,888245.32
LAN001518,CC06,430001,2025-05-01,900800.15
LAN001519,CC06,430001,2025-06-01,880988.65
LAN001520,CC06,430001,2025-07-01,818040.57
LAN001521,CC06,430001,2025-08-01,843625.82
LAN001522,CC06,430001,2025-09-01,865176.08
LAN001523,CC06,430001,2025-10-01,887585.65
LAN001524,CC06,430001,2025-11-01,833649.71
LAN001525,CC06,430001,2025-12-01,921120.64
LAN001526,CC06,430001,2026-01-01,892027.74
LAN001527,CC06,430001,2026-02-01,883795.62
LAN001528,CC06,430001,2026-03-01,893095.17
LAN001529,CC06,430001,2026-04-01,830906.36
LAN001530,CC06,430001,2026-05-01,847110.49
LAN001531,CC07,430001,2023-12-01,477077.85
LAN001532,CC07,430001,2024-01-01,497100.06
LAN001533,CC07,430001,2024-02-01,494001.21
LAN001534,CC07,430001,2024-03-01,457885.48
LAN001535,CC07,430001,2024-04-01,507500.14
LAN001536,CC07,430001,2024-05-01,520443.43
LAN001537,CC07,430001,2024-06-01,482449.43
LAN001538,CC07,430001,2024-07-01,508732.09
LAN001539,CC07,430001,2024-08-01,528973.95
LAN001540,CC07,430001,2024-09-01,504254.53
LAN001541,CC07,430001,2024-10-01,483130.81
LAN001542,CC07,430001,2024-11-01,512832.75
LAN001543,CC07,430001,2024-12-01,489297.78
LAN001544,CC07,430001,2025-01-01,494944.48
LAN001545,CC07,430001,2025-02-01,517920.07
LAN001546,CC07,430001,2025-03-01,495783.89
LAN001547,CC07,430001,2025-04-01,503425.07
LAN001548,CC07,430001,2025-05-01,507814.3
LAN001549,CC07,430001,2025-06-01,486807.15
LAN001550,CC07,430001,2025-07-01,517382.52
LAN001551,CC07,430001,2025-08-01,528641.65
LAN001552,CC07,430001,2025-09-01,511753.03
LAN001553,CC07,430001,2025-10-01,517694.43
LAN001554,CC07,430001,2025-11-01,505633.49
LAN001555,CC07,430001,2025-12-01,495648.32
LAN001556,CC07,430001,2026-01-01,489429.47
LAN001557,CC07,430001,2026-02-01,537742.81
LAN001558,CC07,430001,2026-03-01,527351.9
LAN001559,CC07,430001,2026-04-01,496055.54
LAN001560,CC07,430001,2026-05-01,529135.79
LAN001561,CC08,430001,2023-12-01,428507.88
LAN001562,CC08,430001,2024-01-01,441106.04
LAN001563,CC08,430001,2024-02-01,416256.57
LAN001564,CC08,430001,2024-03-01,401836.81
LAN001565,CC08,430001,2024-04-01,428119.35
LAN001566,CC08,430001,2024-05-01,419203.09
LAN001567,CC08,430001,2024-06-01,399969.76
LAN001568,CC08,430001,2024-07-01,414655.4
LAN001569,CC08,430001,2024-08-01,421572.31
LAN001570,CC08,430001,2024-09-01,412982.7
LAN001571,CC08,430001,2024-10-01,443016.0
LAN001572,CC08,430001,2024-11-01,416136.51
LAN001573,CC08,430001,2024-12-01,407722.85
LAN001574,CC08,430001,2025-01-01,439927.74
LAN001575,CC08,430001,2025-02-01,419119.3
LAN001576,CC08,430001,2025-03-01,428079.94
LAN001577,CC08,430001,2025-04-01,423858.75
LAN001578,CC08,430001,2025-05-01,432566.29
LAN001579,CC08,430001,2025-06-01,428634.46
LAN001580,CC08,430001,2025-07-01,452984.12
LAN001581,CC08,430001,2025-08-01,434817.92
LAN001582,CC08,430001,2025-09-01,443398.69
LAN001583,CC08,430001,2025-10-01,412011.54
LAN001584,CC08,430001,2025-11-01,444938.53
LAN001585,CC08,430001,2025-12-01,427122.38
LAN001586,CC08,430001,2026-01-01,436808.48
LAN001587,CC08,430001,2026-02-01,452085.94
LAN001588,CC08,430001,2026-03-01,443902.31
LAN001589,CC08,430001,2026-04-01,402420.29
LAN001590,CC08,430001,2026-05-01,406934.43
LAN001591,CC09,430001,2023-12-01,648489.22
LAN001592,CC09,430001,2024-01-01,671663.5
LAN001593,CC09,430001,2024-02-01,668036.58
LAN001594,CC09,430001,2024-03-01,662264.81
LAN001595,CC09,430001,2024-04-01,674576.74
LAN001596,CC09,430001,2024-05-01,707306.55
LAN001597,CC09,430001,2024-06-01,711185.92
LAN001598,CC09,430001,2024-07-01,697276.89
LAN001599,CC09,430001,2024-08-01,713824.95
LAN001600,CC09,430001,2024-09-01,668412.34
LAN001601,CC09,430001,2024-10-01,681416.09
LAN001602,CC09,430001,2024-11-01,681768.61
LAN001603,CC09,430001,2024-12-01,679573.07
LAN001604,CC09,430001,2025-01-01,680278.75
LAN001605,CC09,430001,2025-02-01,679458.85
LAN001606,CC09,430001,2025-03-01,667392.76
LAN001607,CC09,430001,2025-04-01,713815.15
LAN001608,CC09,430001,2025-05-01,697036.42
LAN001609,CC09,430001,2025-06-01,711406.18
LAN001610,CC09,430001,2025-07-01,712199.02
LAN001611,CC09,430001,2025-08-01,708372.38
LAN001612,CC09,430001,2025-09-01,667864.63
LAN001613,CC09,430001,2025-10-01,692387.33
LAN001614,CC09,430001,2025-11-01,703490.09
LAN001615,CC09,430001,2025-12-01,672155.5
LAN001616,CC09,430001,2026-01-01,686123.63
LAN001617,CC09,430001,2026-02-01,669097.18
LAN001618,CC09,430001,2026-03-01,717526.44
LAN001619,CC09,430001,2026-04-01,697938.75
LAN001620,CC09,430001,2026-05-01,736196.91
LAN001621,CC10,430001,2023-12-01,568865.43
LAN001622,CC10,430001,2024-01-01,566751.97
LAN001623,CC10,430001,2024-02-01,561292.37
LAN001624,CC10,430001,2024-03-01,561928.57
LAN001625,CC10,430001,2024-04-01,541703.5
LAN001626,CC10,430001,2024-05-01,548856.22
LAN001627,CC10,430001,2024-06-01,552320.44
LAN001628,CC10,430001,2024-07-01,573940.84
LAN001629,CC10,430001,2024-08-01,581420.94
LAN001630,CC10,430001,2024-09-01,565949.25
LAN001631,CC10,430001,2024-10-01,578020.39
LAN001632,CC10,430001,2024-11-01,582849.41
LAN001633,CC10,430001,2024-12-01,573511.95
LAN001634,CC10,430001,2025-01-01,553329.61
LAN001635,CC10,430001,2025-02-01,587364.42
LAN001636,CC10,430001,2025-03-01,574019.23
LAN001637,CC10,430001,2025-04-01,556095.33
LAN001638,CC10,430001,2025-05-01,573757.46
LAN001639,CC10,430001,2025-06-01,536140.0
LAN001640,CC10,430001,2025-07-01,562975.83
LAN001641,CC10,430001,2025-08-01,578689.43
LAN001642,CC10,430001,2025-09-01,583640.45
LAN001643,CC10,430001,2025-10-01,608560.28
LAN001644,CC10,430001,2025-11-01,573194.13
LAN001645,CC10,430001,2025-12-01,571445.6
LAN001646,CC10,430001,2026-01-01,611545.21
LAN001647,CC10,430001,2026-02-01,606251.49
LAN001648,CC10,430001,2026-03-01,589184.69
