id_leitura,id_ativo,data_hora,temperatura,vibracao,pressao,rpm
LE0012748,ATV018,2026-05-27 09:00:00,59.8,2.79,1.7,1677
LE0012749,ATV018,2026-05-27 12:00:00,58.9,2.9,1.41,1775
LE0012750,ATV018,2026-05-27 15:00:00,64.7,2.02,1.41,1846
LE0012751,ATV018,2026-05-27 18:00:00,67.0,2.55,1.46,1783
LE0012752,ATV018,2026-05-27 21:00:00,72.7,2.52,1.45,1809
LE0012753,ATV018,2026-05-28 00:00:00,66.7,2.36,1.44,1794
LE0012754,ATV018,2026-05-28 03:00:00,64.4,2.58,1.46,1763
LE0012755,ATV018,2026-05-28 06:00:00,62.7,2.42,1.51,1840
LE0012756,ATV018,2026-05-28 09:00:00,60.0,2.54,1.41,1787
LE0012757,ATV018,2026-05-28 12:00:00,63.1,3.35,1.59,1755
LE0012758,ATV018,2026-05-28 15:00:00,63.0,2.58,1.65,1781
LE0012759,ATV018,2026-05-28 18:00:00,67.3,2.59,1.3,1831
LE0012760,ATV018,2026-05-28 21:00:00,69.7,2.71,1.69,1727
LE0012761,ATV018,2026-05-29 00:00:00,70.0,2.55,1.58,1790
LE0012762,ATV018,2026-05-29 03:00:00,63.9,2.23,1.53,1783
LE0012763,ATV018,2026-05-29 06:00:00,61.1,2.09,1.44,1725
LE0012764,ATV018,2026-05-29 09:00:00,64.1,2.49,1.52,1807
LE0012765,ATV018,2026-05-29 12:00:00,61.2,2.43,1.59,1789
LE0012766,ATV018,2026-05-29 15:00:00,64.9,2.01,1.77,1811
LE0012767,ATV018,2026-05-29 18:00:00,71.1,2.91,1.73,1821
LE0012768,ATV018,2026-05-29 21:00:00,69.0,2.53,1.34,1778
LE0012769,ATV018,2026-05-30 00:00:00,67.3,2.86,1.48,1760
LE0012770,ATV018,2026-05-30 03:00:00,64.7,1.94,1.51,1729
LE0012771,ATV018,2026-05-30 06:00:00,60.8,2.86,1.64,1757
LE0012772,ATV018,2026-05-30 09:00:00,62.0,2.38,1.49,1780
LE0012773,ATV018,2026-05-30 12:00:00,60.4,2.81,1.42,1746
LE0012774,ATV018,2026-05-30 15:00:00,66.5,2.55,1.51,1801
LE0012775,ATV018,2026-05-30 18:00:00,67.8,2.61,1.46,1748
LE0012776,ATV018,2026-05-30 21:00:00,69.4,2.61,1.6,1717
LE0012777,ATV018,2026-05-31 00:00:00,71.1,2.39,1.75,1759
LE0012778,ATV018,2026-05-31 03:00:00,62.2,2.34,1.6,1787
LE0012779,ATV018,2026-05-31 06:00:00,62.3,2.41,1.6,1735
LE0012780,ATV018,2026-05-31 09:00:00,62.3,2.13,1.63,1748
LE0012781,ATV018,2026-05-31 12:00:00,61.0,2.38,1.55,1758
LE0012782,ATV018,2026-05-31 15:00:00,66.9,2.33,1.46,1762
LE0012783,ATV018,2026-05-31 18:00:00,66.7,2.13,1.47,1791
LE0012784,ATV018,2026-05-31 21:00:00,69.5,2.61,1.62,1803
LE0012785,ATV018,2026-06-01 00:00:00,67.5,2.5,1.53,1763
LE0012786,ATV018,2026-06-01 03:00:00,65.3,2.56,1.4,1743
LE0012787,ATV018,2026-06-01 06:00:00,62.4,2.67,1.64,1785
LE0012788,ATV018,2026-06-01 09:00:00,61.0,2.44,1.42,1798
LE0012789,ATV018,2026-06-01 12:00:00,61.3,2.27,1.38,1837
LE0012790,ATV018,2026-06-01 15:00:00,63.7,2.58,1.41,1821
LE0012791,ATV018,2026-06-01 18:00:00,68.4,1.77,1.53,1735
LE0012792,ATV018,2026-06-01 21:00:00,69.0,2.47,1.6,1775
LE0012793,ATV018,2026-06-02 00:00:00,66.4,2.69,1.53,1796
LE0012794,ATV018,2026-06-02 03:00:00,65.7,2.76,1.44,1750
LE0012795,ATV018,2026-06-02 06:00:00,61.3,2.37,1.42,1768
LE0012796,ATV018,2026-06-02 09:00:00,64.1,1.94,1.58,1804
LE0012797,ATV018,2026-06-02 12:00:00,67.1,1.84,1.49,1789
LE0012798,ATV018,2026-06-02 15:00:00,67.7,2.66,1.54,1780
LE0012799,ATV018,2026-06-02 18:00:00,70.4,2.41,1.49,1757
LE0012800,ATV018,2026-06-02 21:00:00,70.5,3.0,1.53,1729
LE0012801,ATV018,2026-06-03 00:00:00,67.3,2.15,1.54,1769
LE0012802,ATV018,2026-06-03 03:00:00,61.3,2.59,1.75,1777
LE0012803,ATV018,2026-06-03 06:00:00,60.2,2.92,1.54,1728
LE0012804,ATV018,2026-06-03 09:00:00,59.8,2.55,1.46,1782
LE0012805,ATV018,2026-06-03 12:00:00,64.6,2.1,1.52,1794
LE0012806,ATV018,2026-06-03 15:00:00,65.5,3.19,1.4,1755
LE0012807,ATV018,2026-06-03 18:00:00,66.5,2.9,1.4,1794
LE0012808,ATV018,2026-06-03 21:00:00,65.3,2.44,1.63,1790
LE0012809,ATV018,2026-06-04 00:00:00,72.3,2.7,1.53,1769
LE0012810,ATV018,2026-06-04 03:00:00,66.0,2.71,1.62,1765
LE0012811,ATV018,2026-06-04 06:00:00,64.0,2.66,1.33,1768
LE0012812,ATV018,2026-06-04 09:00:00,60.1,2.15,1.4,1750
LE0012813,ATV018,2026-06-04 12:00:00,62.0,2.58,1.53,1792
LE0012814,ATV018,2026-06-04 15:00:00,64.3,2.87,1.41,1750
LE0012815,ATV018,2026-06-04 18:00:00,67.9,2.63,1.35,1752
LE0012816,ATV018,2026-06-04 21:00:00,72.5,2.6,1.39,1798
LE0012817,ATV018,2026-06-05 00:00:00,65.4,2.37,1.47,1771
LE0012818,ATV018,2026-06-05 03:00:00,64.9,2.27,1.54,1782
LE0012819,ATV018,2026-06-05 06:00:00,62.9,2.11,1.68,1719
LE0012820,ATV018,2026-06-05 09:00:00,60.9,2.69,1.39,1761
LE0012821,ATV018,2026-06-05 12:00:00,64.2,2.44,1.39,1840
LE0012822,ATV018,2026-06-05 15:00:00,61.6,2.16,1.35,1717
LE0012823,ATV018,2026-06-05 18:00:00,71.4,2.74,1.56,1842
LE0012824,ATV018,2026-06-05 21:00:00,66.2,2.35,1.51,1789
LE0012825,ATV018,2026-06-06 00:00:00,65.6,2.29,1.4,1761
LE0012826,ATV018,2026-06-06 03:00:00,64.1,2.38,1.41,1773
LE0012827,ATV018,2026-06-06 06:00:00,61.0,2.45,1.49,1824
LE0012828,ATV018,2026-06-06 09:00:00,61.9,2.61,1.49,1699
LE0012829,ATV018,2026-06-06 12:00:00,62.8,2.28,1.39,1830
LE0012830,ATV018,2026-06-06 15:00:00,65.2,2.75,1.52,1789
LE0012831,ATV018,2026-06-06 18:00:00,65.0,2.62,1.36,1816
LE0012832,ATV018,2026-06-06 21:00:00,68.6,2.37,1.51,1718
LE0012833,ATV018,2026-06-07 00:00:00,67.8,2.46,1.48,1772
LE0012834,ATV018,2026-06-07 03:00:00,67.4,2.39,1.54,1697
LE0012835,ATV018,2026-06-07 06:00:00,62.6,2.52,1.63,1823
LE0012836,ATV018,2026-06-07 09:00:00,61.8,2.88,1.46,1745
LE0012837,ATV018,2026-06-07 12:00:00,66.1,2.39,1.5,1744
LE0012838,ATV018,2026-06-07 15:00:00,62.7,2.55,1.29,1711
LE0012839,ATV018,2026-06-07 18:00:00,67.0,2.33,1.71,1796
LE0012840,ATV018,2026-06-07 21:00:00,66.7,2.63,1.3,1783
LE0012841,ATV018,2026-06-08 00:00:00,70.9,2.57,1.49,1753
LE0012842,ATV018,2026-06-08 03:00:00,68.3,2.83,1.23,1789
LE0012843,ATV018,2026-06-08 06:00:00,65.2,2.29,1.41,1752
LE0012844,ATV018,2026-06-08 09:00:00,62.2,2.67,1.68,1717
LE0012845,ATV018,2026-06-08 12:00:00,63.0,2.82,1.62,1767
LE0012846,ATV018,2026-06-08 15:00:00,64.1,2.39,1.6,1839
LE0012847,ATV018,2026-06-08 18:00:00,69.3,2.47,1.48,1815
LE0012848,ATV018,2026-06-08 21:00:00,66.4,2.55,1.67,1796
LE0012849,ATV018,2026-06-09 00:00:00,65.3,2.44,1.53,1789
LE0012850,ATV018,2026-06-09 03:00:00,64.2,2.54,1.57,1767
LE0012851,ATV018,2026-06-09 06:00:00,65.9,2.67,1.78,1806
LE0012852,ATV018,2026-06-09 09:00:00,60.1,2.47,1.61,1800
LE0012853,ATV018,2026-06-09 12:00:00,61.5,2.47,1.49,1777
LE0012854,ATV018,2026-06-09 15:00:00,65.6,2.57,1.55,1787
LE0012855,ATV018,2026-06-09 18:00:00,69.5,2.4,1.65,1723
LE0012856,ATV018,2026-06-09 21:00:00,71.3,2.41,1.57,1763
LE0012857,ATV018,2026-06-10 00:00:00,65.6,2.28,1.58,1738
LE0012858,ATV018,2026-06-10 03:00:00,64.8,2.49,1.64,1737
LE0012859,ATV018,2026-06-10 06:00:00,62.7,2.61,1.77,1797
LE0012860,ATV018,2026-06-10 09:00:00,61.7,2.43,1.4,1735
LE0012861,ATV018,2026-06-10 12:00:00,63.9,2.31,1.57,1807
LE0012862,ATV018,2026-06-10 15:00:00,66.6,2.48,1.55,1817
LE0012863,ATV018,2026-06-10 18:00:00,67.8,2.6,1.46,1778
LE0012864,ATV018,2026-06-10 21:00:00,71.1,2.53,1.43,1758
LE0012865,ATV018,2026-06-11 00:00:00,69.6,3.06,1.67,1817
LE0012866,ATV018,2026-06-11 03:00:00,66.7,2.34,1.39,1800
LE0012867,ATV018,2026-06-11 06:00:00,61.2,2.46,1.35,1823
LE0012868,ATV018,2026-06-11 09:00:00,62.5,2.69,1.44,1741
LE0012869,ATV018,2026-06-11 12:00:00,64.6,2.33,1.31,1771
LE0012870,ATV018,2026-06-11 15:00:00,64.0,2.98,1.41,1772
LE0012871,ATV018,2026-06-11 18:00:00,68.0,2.5,1.39,1787
LE0012872,ATV018,2026-06-11 21:00:00,72.0,2.64,1.51,1802
LE0012873,ATV018,2026-06-12 00:00:00,68.5,2.5,1.65,1785
LE0012874,ATV018,2026-06-12 03:00:00,64.8,2.75,1.44,1828
LE0012875,ATV018,2026-06-12 06:00:00,65.1,2.23,1.59,1767
LE0012876,ATV018,2026-06-12 09:00:00,60.2,2.89,1.58,1743
LE0012877,ATV018,2026-06-12 12:00:00,58.9,2.56,1.27,1756
LE0012878,ATV018,2026-06-12 15:00:00,63.5,2.66,1.44,1752
LE0012879,ATV018,2026-06-12 18:00:00,70.0,2.32,1.46,1764
LE0012880,ATV018,2026-06-12 21:00:00,69.9,2.58,1.54,1770
LE0012881,ATV018,2026-06-13 00:00:00,67.9,2.26,1.56,1772
LE0012882,ATV018,2026-06-13 03:00:00,67.1,2.79,1.53,1788
LE0012883,ATV018,2026-06-13 06:00:00,62.6,2.18,1.41,1764
LE0012884,ATV018,2026-06-13 09:00:00,60.7,2.54,1.43,1817
LE0012885,ATV018,2026-06-13 12:00:00,63.9,2.4,1.34,1711
LE0012886,ATV018,2026-06-13 15:00:00,64.3,2.11,1.51,1701
LE0012887,ATV018,2026-06-13 18:00:00,68.7,2.27,1.46,1816
LE0012888,ATV018,2026-06-13 21:00:00,67.4,2.61,1.56,1813
LE0012889,ATV018,2026-06-14 00:00:00,65.7,2.28,1.57,1824
LE0012890,ATV018,2026-06-14 03:00:00,63.3,2.33,1.46,1803
LE0012891,ATV018,2026-06-14 06:00:00,62.2,2.59,1.53,1780
LE0012892,ATV018,2026-06-14 09:00:00,59.8,2.73,1.48,1771
LE0012893,ATV018,2026-06-14 12:00:00,61.0,2.67,1.38,1723
LE0012894,ATV018,2026-06-14 15:00:00,64.7,2.49,1.42,1785
LE0012895,ATV018,2026-06-14 18:00:00,67.6,2.55,1.26,1729
LE0012896,ATV018,2026-06-14 21:00:00,65.9,2.53,1.46,1868
LE0012897,ATV018,2026-06-15 00:00:00,62.8,2.24,1.44,1743
LE0012898,ATV018,2026-06-15 03:00:00,65.8,2.57,1.39,1777
LE0012899,ATV018,2026-06-15 06:00:00,62.5,2.24,1.59,1834
LE0012900,ATV018,2026-06-15 09:00:00,58.4,2.65,1.56,1767
LE0012901,ATV018,2026-06-15 12:00:00,63.1,2.53,1.56,1767
LE0012902,ATV018,2026-06-15 15:00:00,65.8,1.96,1.57,1688
LE0012903,ATV018,2026-06-15 18:00:00,67.2,2.74,1.5,1733
LE0012904,ATV018,2026-06-15 21:00:00,72.7,2.37,1.5,1800
LE0012905,ATV018,2026-06-16 00:00:00,70.2,2.35,1.59,1840
LE0012906,ATV018,2026-06-16 03:00:00,64.2,2.74,1.57,1748
LE0012907,ATV018,2026-06-16 06:00:00,61.5,2.46,1.61,1787
LE0012908,ATV018,2026-06-16 09:00:00,58.3,2.65,1.5,1876
LE0012909,ATV018,2026-06-16 12:00:00,64.6,2.34,1.4,1800
LE0012910,ATV018,2026-06-16 15:00:00,65.5,2.7,1.52,1815
LE0012911,ATV018,2026-06-16 18:00:00,69.4,2.55,1.44,1753
LE0012912,ATV018,2026-06-16 21:00:00,64.7,2.6,1.57,1835
LE0012913,ATV018,2026-06-17 00:00:00,69.3,2.46,1.53,1755
LE0012914,ATV018,2026-06-17 03:00:00,64.0,2.91,1.51,1749
LE0012915,ATV018,2026-06-17 06:00:00,63.4,2.97,1.46,1833
LE0012916,ATV018,2026-06-17 09:00:00,62.1,1.95,1.61,1757
LE0012917,ATV018,2026-06-17 12:00:00,62.2,2.73,1.6,1780
LE0012918,ATV018,2026-06-17 15:00:00,63.6,2.23,1.44,1838
LE0012919,ATV018,2026-06-17 18:00:00,68.5,2.63,1.37,1747
LE0012920,ATV018,2026-06-17 21:00:00,67.3,2.06,1.52,1772
LE0012921,ATV018,2026-06-18 00:00:00,69.8,2.6,1.62,1758
LE0012922,ATV018,2026-06-18 03:00:00,63.6,2.29,1.37,1768
LE0012923,ATV018,2026-06-18 06:00:00,62.3,2.39,1.55,1781
LE0012924,ATV018,2026-06-18 09:00:00,59.6,2.39,1.41,1828
LE0012925,ATV018,2026-06-18 12:00:00,62.6,2.32,1.39,1838
LE0012926,ATV018,2026-06-18 15:00:00,63.0,2.32,1.6,1786
LE0012927,ATV018,2026-06-18 18:00:00,66.2,2.4,1.57,1754
LE0012928,ATV018,2026-06-18 21:00:00,73.4,2.46,1.48,1804
LE0012929,ATV018,2026-06-19 00:00:00,69.4,2.58,1.58,1780
LE0012930,ATV018,2026-06-19 03:00:00,65.7,2.97,1.57,1781
LE0012931,ATV018,2026-06-19 06:00:00,63.2,2.26,1.34,1743
LE0012932,ATV018,2026-06-19 09:00:00,61.7,2.53,1.51,1722
LE0012933,ATV018,2026-06-19 12:00:00,62.1,2.69,1.65,1779
LE0012934,ATV018,2026-06-19 15:00:00,66.5,2.32,1.55,1742
LE0012935,ATV018,2026-06-19 18:00:00,66.1,1.94,1.23,1761
LE0012936,ATV018,2026-06-19 21:00:00,72.0,2.02,1.39,1833
LE0012937,ATV018,2026-06-20 00:00:00,68.0,1.94,1.6,1778
LE0012938,ATV018,2026-06-20 03:00:00,66.6,2.89,1.44,1819
LE0012939,ATV018,2026-06-20 06:00:00,65.3,2.65,1.62,1791
LE0012940,ATV018,2026-06-20 09:00:00,62.1,2.69,1.71,1801
LE0012941,ATV018,2026-06-20 12:00:00,60.7,2.75,1.48,1760
LE0012942,ATV018,2026-06-20 15:00:00,67.4,2.36,1.44,1821
LE0012943,ATV018,2026-06-20 18:00:00,71.1,3.08,1.39,1791
LE0012944,ATV018,2026-06-20 21:00:00,65.1,2.58,1.58,1771
LE0012945,ATV018,2026-06-21 00:00:00,67.6,2.48,1.44,1791
LE0012946,ATV018,2026-06-21 03:00:00,65.6,2.78,1.46,1755
LE0012947,ATV018,2026-06-21 06:00:00,61.7,2.67,1.38,1770
LE0012948,ATV018,2026-06-21 09:00:00,58.7,2.83,1.45,1778
LE0012949,ATV018,2026-06-21 12:00:00,60.5,2.85,1.43,1761
LE0012950,ATV018,2026-06-21 15:00:00,61.4,2.41,1.29,1835
LE0012951,ATV018,2026-06-21 18:00:00,69.6,2.55,1.41,1765
LE0012952,ATV018,2026-06-21 21:00:00,71.6,2.27,1.58,1854
LE0012953,ATV018,2026-06-22 00:00:00,70.4,2.09,1.64,1782
LE0012954,ATV018,2026-06-22 03:00:00,64.9,2.71,1.49,1772
LE0012955,ATV018,2026-06-22 06:00:00,62.8,2.74,1.5,1762
LE0012956,ATV018,2026-06-22 09:00:00,63.2,2.0,1.53,1795
LE0012957,ATV018,2026-06-22 12:00:00,61.8,2.32,1.71,1812
LE0012958,ATV018,2026-06-22 15:00:00,63.1,2.51,1.39,1690
LE0012959,ATV018,2026-06-22 18:00:00,66.6,2.54,1.37,1780
LE0012960,ATV018,2026-06-22 21:00:00,69.2,3.01,1.49,1709
LE0013441,ATV019,2026-05-24 00:00:00,62.5,5.87,1.74,298
LE0013442,ATV019,2026-05-24 03:00:00,61.2,6.16,1.99,299
LE0013443,ATV019,2026-05-24 06:00:00,61.0,6.49,1.92,298
LE0013444,ATV019,2026-05-24 09:00:00,55.1,6.42,1.88,306
LE0013445,ATV019,2026-05-24 12:00:00,59.0,6.29,1.91,286
LE0013446,ATV019,2026-05-24 15:00:00,60.1,6.94,2.1,297
LE0013447,ATV019,2026-05-24 18:00:00,61.3,5.74,1.81,309
LE0013448,ATV019,2026-05-24 21:00:00,67.1,5.89,2.28,296
LE0013449,ATV019,2026-05-25 00:00:00,62.0,7.58,1.92,305
LE0013450,ATV019,2026-05-25 03:00:00,63.0,4.44,2.11,303
LE0013451,ATV019,2026-05-25 06:00:00,56.0,7.05,1.93,298
LE0013452,ATV019,2026-05-25 09:00:00,57.0,6.75,1.81,301
LE0013453,ATV019,2026-05-25 12:00:00,60.1,6.45,2.01,298
LE0013454,ATV019,2026-05-25 15:00:00,63.0,7.02,1.86,286
LE0013455,ATV019,2026-05-25 18:00:00,65.2,6.95,2.05,301
LE0013456,ATV019,2026-05-25 21:00:00,67.4,5.67,2.03,295
LE0013457,ATV019,2026-05-26 00:00:00,64.2,6.0,1.94,290
LE0013458,ATV019,2026-05-26 03:00:00,64.8,6.33,2.06,300
LE0013459,ATV019,2026-05-26 06:00:00,60.5,5.39,2.19,300
LE0013460,ATV019,2026-05-26 09:00:00,60.3,6.69,2.03,304
LE0013461,ATV019,2026-05-26 12:00:00,60.8,7.12,1.95,296
LE0013462,ATV019,2026-05-26 15:00:00,63.7,7.48,2.11,303
LE0013463,ATV019,2026-05-26 18:00:00,63.7,6.87,2.11,298
LE0013464,ATV019,2026-05-26 21:00:00,65.1,6.41,2.02,299
LE0013465,ATV019,2026-05-27 00:00:00,64.9,7.04,2.25,300
LE0013466,ATV019,2026-05-27 03:00:00,64.4,6.9,2.02,289
LE0013467,ATV019,2026-05-27 06:00:00,60.0,7.46,2.27,299
LE0013468,ATV019,2026-05-27 09:00:00,59.6,7.01,1.97,297
LE0013469,ATV019,2026-05-27 12:00:00,61.3,7.61,2.19,295
LE0013470,ATV019,2026-05-27 15:00:00,66.7,6.97,2.04,297
LE0013471,ATV019,2026-05-27 18:00:00,67.9,7.94,2.11,312
LE0013472,ATV019,2026-05-27 21:00:00,65.4,7.32,1.79,285
LE0013473,ATV019,2026-05-28 00:00:00,67.4,6.9,2.38,295
LE0013474,ATV019,2026-05-28 03:00:00,64.2,7.11,2.13,301
LE0013475,ATV019,2026-05-28 06:00:00,62.0,7.79,2.23,288
LE0013476,ATV019,2026-05-28 09:00:00,61.5,6.64,1.9,298
LE0013477,ATV019,2026-05-28 12:00:00,64.8,7.38,2.12,297
LE0013478,ATV019,2026-05-28 15:00:00,64.0,8.15,2.07,286
LE0013479,ATV019,2026-05-28 18:00:00,68.6,7.87,1.95,292
LE0013480,ATV019,2026-05-28 21:00:00,70.0,6.92,2.28,306
LE0013481,ATV019,2026-05-29 00:00:00,68.2,7.84,2.13,285
LE0013482,ATV019,2026-05-29 03:00:00,65.1,6.91,2.1,292
LE0013483,ATV019,2026-05-29 06:00:00,62.5,7.87,2.2,293
LE0013484,ATV019,2026-05-29 09:00:00,62.3,8.64,2.0,294
LE0013485,ATV019,2026-05-29 12:00:00,65.6,7.91,2.14,292
LE0013486,ATV019,2026-05-29 15:00:00,66.4,7.24,2.14,294
LE0013487,ATV019,2026-05-29 18:00:00,69.6,7.86,2.15,293
LE0013488,ATV019,2026-05-29 21:00:00,69.0,8.15,2.27,298
LE0013489,ATV019,2026-05-30 00:00:00,69.3,8.74,2.07,298
LE0013490,ATV019,2026-05-30 03:00:00,68.3,8.8,2.06,296
LE0013491,ATV019,2026-05-30 06:00:00,62.5,7.55,2.05,294
LE0013492,ATV019,2026-05-30 09:00:00,66.5,8.07,2.05,283
LE0013493,ATV019,2026-05-30 12:00:00,64.9,8.55,2.3,293
LE0013494,ATV019,2026-05-30 15:00:00,71.9,8.01,2.14,299
LE0013495,ATV019,2026-05-30 18:00:00,72.2,8.73,2.3,283
LE0013496,ATV019,2026-05-30 21:00:00,69.4,7.68,2.2,284
LE0013497,ATV019,2026-05-31 00:00:00,72.4,8.71,2.04,301
LE0013498,ATV019,2026-05-31 03:00:00,69.0,9.23,1.96,283
LE0013499,ATV019,2026-05-31 06:00:00,67.8,8.71,1.97,291
LE0013500,ATV019,2026-05-31 09:00:00,69.3,8.84,2.05,288
LE0013501,ATV019,2026-05-31 12:00:00,69.0,9.3,2.32,300
LE0013502,ATV019,2026-05-31 15:00:00,70.0,8.59,2.36,293
LE0013503,ATV019,2026-05-31 18:00:00,70.7,9.29,2.2,295
LE0013504,ATV019,2026-05-31 21:00:00,76.1,8.96,2.32,291
LE0013505,ATV019,2026-06-01 00:00:00,74.6,8.5,2.12,302
LE0013506,ATV019,2026-06-01 03:00:00,73.5,9.65,2.11,286
LE0013507,ATV019,2026-06-01 06:00:00,68.8,10.01,2.31,292
LE0013508,ATV019,2026-06-01 09:00:00,68.8,9.93,2.23,297
LE0013509,ATV019,2026-06-01 12:00:00,69.1,9.85,2.31,298
LE0013510,ATV019,2026-06-01 15:00:00,72.5,9.68,2.22,288
LE0013511,ATV019,2026-06-01 18:00:00,72.4,9.65,2.17,277
LE0013512,ATV019,2026-06-01 21:00:00,77.0,9.44,2.19,286
LE0013513,ATV019,2026-06-02 00:00:00,76.3,9.17,2.27,299
LE0013514,ATV019,2026-06-02 03:00:00,72.4,8.4,2.27,284
LE0013515,ATV019,2026-06-02 06:00:00,72.1,8.76,2.11,290
LE0013516,ATV019,2026-06-02 09:00:00,71.8,9.78,2.22,286
LE0013517,ATV019,2026-06-02 12:00:00,74.0,9.07,2.03,287
LE0013518,ATV019,2026-06-02 15:00:00,72.5,10.16,2.2,295
LE0013519,ATV019,2026-06-02 18:00:00,78.3,11.03,2.13,289
LE0013520,ATV019,2026-06-02 21:00:00,80.8,8.11,1.83,299
LE0013521,ATV019,2026-06-03 00:00:00,77.0,9.53,2.57,293
LE0013522,ATV019,2026-06-03 03:00:00,77.8,11.5,2.16,287
LE0013523,ATV019,2026-06-03 06:00:00,71.7,10.76,2.14,286
LE0013524,ATV019,2026-06-03 09:00:00,72.4,10.26,2.5,288
LE0013525,ATV019,2026-06-03 12:00:00,70.4,10.08,2.12,279
LE0013526,ATV019,2026-06-03 15:00:00,73.0,10.82,2.08,279
LE0013527,ATV019,2026-06-03 18:00:00,76.4,11.13,2.26,290
LE0013528,ATV019,2026-06-03 21:00:00,83.0,9.86,2.23,291
LE0013529,ATV019,2026-06-04 00:00:00,78.3,11.59,2.21,277
LE0013530,ATV019,2026-06-04 03:00:00,58.6,6.24,1.87,305
LE0013531,ATV019,2026-06-04 06:00:00,58.2,6.56,1.97,299
LE0013532,ATV019,2026-06-04 09:00:00,55.1,6.61,2.23,295
LE0013533,ATV019,2026-06-04 12:00:00,59.6,6.19,1.77,298
LE0013534,ATV019,2026-06-04 15:00:00,63.4,6.27,2.12,305
LE0013535,ATV019,2026-06-04 18:00:00,58.5,6.31,2.21,304
LE0013536,ATV019,2026-06-04 21:00:00,64.5,5.79,1.91,302
LE0013537,ATV019,2026-06-05 00:00:00,58.8,6.39,2.05,302
LE0013538,ATV019,2026-06-05 03:00:00,57.6,5.84,1.98,293
LE0013539,ATV019,2026-06-05 06:00:00,58.3,6.0,1.76,303
LE0013540,ATV019,2026-06-05 09:00:00,54.7,6.94,2.17,297
LE0013541,ATV019,2026-06-05 12:00:00,57.9,5.98,2.0,312
LE0013542,ATV019,2026-06-05 15:00:00,60.1,6.25,1.93,298
LE0013543,ATV019,2026-06-05 18:00:00,59.6,5.9,1.79,313
LE0013544,ATV019,2026-06-05 21:00:00,64.8,5.78,2.07,299
LE0013545,ATV019,2026-06-06 00:00:00,63.1,7.16,2.02,299
LE0013546,ATV019,2026-06-06 03:00:00,60.1,5.12,2.08,298
LE0013547,ATV019,2026-06-06 06:00:00,56.3,6.03,2.08,292
LE0013548,ATV019,2026-06-06 09:00:00,57.1,5.28,1.89,308
LE0013549,ATV019,2026-06-06 12:00:00,55.1,6.75,1.52,301
LE0013550,ATV019,2026-06-06 15:00:00,58.2,5.96,1.98,304
LE0013551,ATV019,2026-06-06 18:00:00,63.1,5.72,1.98,310
LE0013552,ATV019,2026-06-06 21:00:00,65.5,4.9,2.02,299
LE0013553,ATV019,2026-06-07 00:00:00,61.7,6.95,2.21,299
LE0013554,ATV019,2026-06-07 03:00:00,60.8,5.2,1.99,301
LE0013555,ATV019,2026-06-07 06:00:00,57.8,6.29,2.1,292
LE0013556,ATV019,2026-06-07 09:00:00,57.1,6.56,2.05,289
LE0013557,ATV019,2026-06-07 12:00:00,56.2,7.3,1.81,291
LE0013558,ATV019,2026-06-07 15:00:00,59.7,5.67,1.82,307
LE0013559,ATV019,2026-06-07 18:00:00,62.5,5.49,2.16,298
LE0013560,ATV019,2026-06-07 21:00:00,66.3,5.74,1.88,305
LE0013561,ATV019,2026-06-08 00:00:00,60.6,5.65,2.05,298
LE0013562,ATV019,2026-06-08 03:00:00,57.5,4.87,1.86,291
LE0013563,ATV019,2026-06-08 06:00:00,62.9,6.98,2.1,305
LE0013564,ATV019,2026-06-08 09:00:00,57.0,5.75,2.03,295
LE0013565,ATV019,2026-06-08 12:00:00,58.4,5.9,1.96,303
LE0013566,ATV019,2026-06-08 15:00:00,61.2,6.38,2.09,306
LE0013567,ATV019,2026-06-08 18:00:00,63.9,6.83,2.04,300
LE0013568,ATV019,2026-06-08 21:00:00,65.2,5.3,1.9,303
LE0013569,ATV019,2026-06-09 00:00:00,63.9,6.21,2.0,291
LE0013570,ATV019,2026-06-09 03:00:00,62.0,5.27,2.09,318
LE0013571,ATV019,2026-06-09 06:00:00,57.8,6.2,2.16,303
LE0013572,ATV019,2026-06-09 09:00:00,58.3,6.18,1.98,305
LE0013573,ATV019,2026-06-09 12:00:00,60.9,5.72,2.25,306
LE0013574,ATV019,2026-06-09 15:00:00,60.4,6.14,1.9,299
LE0013575,ATV019,2026-06-09 18:00:00,63.4,6.15,1.78,300
LE0013576,ATV019,2026-06-09 21:00:00,62.6,5.95,1.8,307
LE0013577,ATV019,2026-06-10 00:00:00,62.2,5.88,2.0,298
LE0013578,ATV019,2026-06-10 03:00:00,60.6,5.18,2.0,302
LE0013579,ATV019,2026-06-10 06:00:00,56.8,5.35,2.02,303
LE0013580,ATV019,2026-06-10 09:00:00,56.6,5.63,1.91,296
LE0013581,ATV019,2026-06-10 12:00:00,58.1,5.39,2.31,303
LE0013582,ATV019,2026-06-10 15:00:00,62.7,5.66,2.21,290
LE0013583,ATV019,2026-06-10 18:00:00,61.0,5.95,1.84,306
LE0013584,ATV019,2026-06-10 21:00:00,64.4,6.05,1.99,309
LE0013585,ATV019,2026-06-11 00:00:00,61.5,6.34,2.01,305
LE0013586,ATV019,2026-06-11 03:00:00,61.4,6.09,2.1,309
LE0013587,ATV019,2026-06-11 06:00:00,59.0,6.07,1.79,295
LE0013588,ATV019,2026-06-11 09:00:00,59.4,6.32,1.76,299
