id_leitura,id_ativo,data_hora,temperatura,vibracao,pressao,rpm
LE0012541,ATV018,2026-05-01 12:00:00,62.0,2.51,1.66,1753
LE0012542,ATV018,2026-05-01 15:00:00,66.2,2.61,1.35,1808
LE0012543,ATV018,2026-05-01 18:00:00,65.7,2.72,1.41,1761
LE0012544,ATV018,2026-05-01 21:00:00,70.5,2.54,1.51,1760
LE0012545,ATV018,2026-05-02 00:00:00,66.8,2.59,1.51,1773
LE0012546,ATV018,2026-05-02 03:00:00,64.4,2.54,1.54,1703
LE0012547,ATV018,2026-05-02 06:00:00,63.3,2.61,1.51,1820
LE0012548,ATV018,2026-05-02 09:00:00,58.8,2.5,1.62,1786
LE0012549,ATV018,2026-05-02 12:00:00,63.8,3.03,1.55,1751
LE0012550,ATV018,2026-05-02 15:00:00,62.4,2.64,1.38,1719
LE0012551,ATV018,2026-05-02 18:00:00,69.0,2.55,1.23,1731
LE0012552,ATV018,2026-05-02 21:00:00,68.4,2.32,1.52,1723
LE0012553,ATV018,2026-05-03 00:00:00,67.5,2.41,1.65,1788
LE0012554,ATV018,2026-05-03 03:00:00,59.0,2.88,1.37,1788
LE0012555,ATV018,2026-05-03 06:00:00,61.1,1.88,1.39,1802
LE0012556,ATV018,2026-05-03 09:00:00,60.7,2.51,1.54,1806
LE0012557,ATV018,2026-05-03 12:00:00,65.3,2.49,1.55,1802
LE0012558,ATV018,2026-05-03 15:00:00,64.9,2.63,1.62,1835
LE0012559,ATV018,2026-05-03 18:00:00,66.5,2.57,1.67,1823
LE0012560,ATV018,2026-05-03 21:00:00,70.5,2.88,1.52,1814
LE0012561,ATV018,2026-05-04 00:00:00,66.8,2.52,1.4,1788
LE0012562,ATV018,2026-05-04 03:00:00,67.0,2.48,1.41,1806
LE0012563,ATV018,2026-05-04 06:00:00,62.8,2.74,1.44,1765
LE0012564,ATV018,2026-05-04 09:00:00,59.3,2.88,1.61,1772
LE0012565,ATV018,2026-05-04 12:00:00,64.1,2.67,1.45,1841
LE0012566,ATV018,2026-05-04 15:00:00,66.2,2.75,1.6,1760
LE0012567,ATV018,2026-05-04 18:00:00,69.5,2.45,1.34,1758
LE0012568,ATV018,2026-05-04 21:00:00,68.5,2.53,1.53,1767
LE0012569,ATV018,2026-05-05 00:00:00,68.9,2.87,1.42,1760
LE0012570,ATV018,2026-05-05 03:00:00,68.7,2.63,1.55,1763
LE0012571,ATV018,2026-05-05 06:00:00,62.6,2.44,1.47,1789
LE0012572,ATV018,2026-05-05 09:00:00,60.3,2.51,1.58,1790
LE0012573,ATV018,2026-05-05 12:00:00,65.3,2.76,1.45,1812
LE0012574,ATV018,2026-05-05 15:00:00,66.3,2.78,1.5,1858
LE0012575,ATV018,2026-05-05 18:00:00,66.9,2.29,1.58,1767
LE0012576,ATV018,2026-05-05 21:00:00,72.3,2.59,1.49,1778
LE0012577,ATV018,2026-05-06 00:00:00,65.4,2.5,1.51,1715
LE0012578,ATV018,2026-05-06 03:00:00,66.0,2.48,1.58,1734
LE0012579,ATV018,2026-05-06 06:00:00,64.5,2.83,1.49,1775
LE0012580,ATV018,2026-05-06 09:00:00,63.2,2.44,1.33,1797
LE0012581,ATV018,2026-05-06 12:00:00,60.5,2.36,1.44,1797
LE0012582,ATV018,2026-05-06 15:00:00,62.6,2.3,1.3,1802
LE0012583,ATV018,2026-05-06 18:00:00,68.2,2.46,1.47,1825
LE0012584,ATV018,2026-05-06 21:00:00,70.3,2.32,1.55,1841
LE0012585,ATV018,2026-05-07 00:00:00,65.7,2.28,1.51,1771
LE0012586,ATV018,2026-05-07 03:00:00,65.6,2.28,1.65,1751
LE0012587,ATV018,2026-05-07 06:00:00,59.4,2.29,1.63,1803
LE0012588,ATV018,2026-05-07 09:00:00,63.2,2.31,1.53,1813
LE0012589,ATV018,2026-05-07 12:00:00,61.1,2.6,1.25,1785
LE0012590,ATV018,2026-05-07 15:00:00,64.7,2.01,1.57,1774
LE0012591,ATV018,2026-05-07 18:00:00,69.4,2.32,1.42,1762
LE0012592,ATV018,2026-05-07 21:00:00,70.4,2.47,1.59,1778
LE0012593,ATV018,2026-05-08 00:00:00,68.7,2.79,1.53,1805
LE0012594,ATV018,2026-05-08 03:00:00,67.0,2.44,1.57,1756
LE0012595,ATV018,2026-05-08 06:00:00,63.0,2.46,1.55,1751
LE0012596,ATV018,2026-05-08 09:00:00,63.9,2.48,1.75,1801
LE0012597,ATV018,2026-05-08 12:00:00,58.9,2.04,1.55,1750
LE0012598,ATV018,2026-05-08 15:00:00,64.9,2.66,1.37,1785
LE0012599,ATV018,2026-05-08 18:00:00,67.6,2.65,1.61,1783
LE0012600,ATV018,2026-05-08 21:00:00,68.5,2.7,1.45,1780
LE0012601,ATV018,2026-05-09 00:00:00,68.7,3.13,1.64,1757
LE0012602,ATV018,2026-05-09 03:00:00,65.4,2.18,1.66,1842
LE0012603,ATV018,2026-05-09 06:00:00,63.9,2.13,1.57,1794
LE0012604,ATV018,2026-05-09 09:00:00,58.8,2.68,1.37,1762
LE0012605,ATV018,2026-05-09 12:00:00,66.7,2.42,1.45,1792
LE0012606,ATV018,2026-05-09 15:00:00,64.2,2.25,1.64,1845
LE0012607,ATV018,2026-05-09 18:00:00,68.3,2.43,1.71,1783
LE0012608,ATV018,2026-05-09 21:00:00,68.5,2.35,1.51,1835
LE0012609,ATV018,2026-05-10 00:00:00,67.9,2.93,1.47,1739
LE0012610,ATV018,2026-05-10 03:00:00,64.0,3.07,1.38,1750
LE0012611,ATV018,2026-05-10 06:00:00,62.6,2.09,1.38,1704
LE0012612,ATV018,2026-05-10 09:00:00,62.2,2.13,1.52,1850
LE0012613,ATV018,2026-05-10 12:00:00,57.6,2.31,1.57,1719
LE0012614,ATV018,2026-05-10 15:00:00,64.4,2.33,1.34,1786
LE0012615,ATV018,2026-05-10 18:00:00,67.0,2.31,1.59,1842
LE0012616,ATV018,2026-05-10 21:00:00,73.4,2.45,1.64,1815
LE0012617,ATV018,2026-05-11 00:00:00,69.4,2.39,1.57,1793
LE0012618,ATV018,2026-05-11 03:00:00,67.9,2.16,1.67,1826
LE0012619,ATV018,2026-05-11 06:00:00,63.3,2.24,1.54,1756
LE0012620,ATV018,2026-05-11 09:00:00,61.3,2.89,1.54,1798
LE0012621,ATV018,2026-05-11 12:00:00,63.0,2.41,1.54,1776
LE0012622,ATV018,2026-05-11 15:00:00,67.2,2.4,1.64,1775
LE0012623,ATV018,2026-05-11 18:00:00,71.2,2.12,1.56,1787
LE0012624,ATV018,2026-05-11 21:00:00,69.5,2.38,1.44,1822
LE0012625,ATV018,2026-05-12 00:00:00,66.5,2.74,1.54,1836
LE0012626,ATV018,2026-05-12 03:00:00,66.8,2.65,1.55,1770
LE0012627,ATV018,2026-05-12 06:00:00,60.6,2.7,1.48,1741
LE0012628,ATV018,2026-05-12 09:00:00,61.9,2.2,1.61,1751
LE0012629,ATV018,2026-05-12 12:00:00,63.6,2.2,1.51,1849
LE0012630,ATV018,2026-05-12 15:00:00,64.8,2.78,1.57,1833
LE0012631,ATV018,2026-05-12 18:00:00,66.0,2.71,1.55,1741
LE0012632,ATV018,2026-05-12 21:00:00,68.0,2.44,1.42,1839
LE0012633,ATV018,2026-05-13 00:00:00,67.1,2.71,1.4,1755
LE0012634,ATV018,2026-05-13 03:00:00,62.9,2.2,1.42,1804
LE0012635,ATV018,2026-05-13 06:00:00,61.5,2.19,1.49,1755
LE0012636,ATV018,2026-05-13 09:00:00,58.3,2.1,1.67,1857
LE0012637,ATV018,2026-05-13 12:00:00,63.4,2.59,1.5,1760
LE0012638,ATV018,2026-05-13 15:00:00,65.7,2.55,1.54,1743
LE0012639,ATV018,2026-05-13 18:00:00,68.3,2.37,1.59,1764
LE0012640,ATV018,2026-05-13 21:00:00,68.1,2.3,1.46,1874
LE0012641,ATV018,2026-05-14 00:00:00,67.3,3.1,1.46,1789
LE0012642,ATV018,2026-05-14 03:00:00,63.4,2.44,1.61,1743
LE0012643,ATV018,2026-05-14 06:00:00,63.2,2.85,1.56,1752
LE0012644,ATV018,2026-05-14 09:00:00,58.5,2.46,1.44,1718
LE0012645,ATV018,2026-05-14 12:00:00,62.4,2.37,1.46,1799
LE0012646,ATV018,2026-05-14 15:00:00,63.8,2.85,1.51,1735
LE0012647,ATV018,2026-05-14 18:00:00,71.2,2.7,1.53,1819
LE0012648,ATV018,2026-05-14 21:00:00,69.9,2.49,1.63,1808
LE0012649,ATV018,2026-05-15 00:00:00,67.8,2.78,1.56,1776
LE0012650,ATV018,2026-05-15 03:00:00,62.8,3.13,1.4,1824
LE0012651,ATV018,2026-05-15 06:00:00,59.6,2.32,1.42,1813
LE0012652,ATV018,2026-05-15 09:00:00,62.1,2.62,1.53,1786
LE0012653,ATV018,2026-05-15 12:00:00,65.7,2.4,1.51,1753
LE0012654,ATV018,2026-05-15 15:00:00,65.8,2.27,1.41,1795
LE0012655,ATV018,2026-05-15 18:00:00,68.1,2.26,1.61,1795
LE0012656,ATV018,2026-05-15 21:00:00,69.3,2.9,1.26,1797
LE0012657,ATV018,2026-05-16 00:00:00,68.0,2.04,1.54,1783
LE0012658,ATV018,2026-05-16 03:00:00,65.4,2.63,1.34,1792
LE0012659,ATV018,2026-05-16 06:00:00,60.9,2.29,1.59,1791
LE0012660,ATV018,2026-05-16 09:00:00,59.2,2.94,1.47,1828
LE0012661,ATV018,2026-05-16 12:00:00,62.5,2.43,1.58,1735
LE0012662,ATV018,2026-05-16 15:00:00,67.9,2.41,1.46,1744
LE0012663,ATV018,2026-05-16 18:00:00,69.3,2.89,1.64,1783
LE0012664,ATV018,2026-05-16 21:00:00,66.5,2.72,1.3,1753
LE0012665,ATV018,2026-05-17 00:00:00,67.3,2.64,1.59,1788
LE0012666,ATV018,2026-05-17 03:00:00,66.4,2.7,1.44,1740
LE0012667,ATV018,2026-05-17 06:00:00,65.2,2.23,1.54,1746
LE0012668,ATV018,2026-05-17 09:00:00,64.6,2.69,1.54,1853
LE0012669,ATV018,2026-05-17 12:00:00,61.8,2.45,1.35,1772
LE0012670,ATV018,2026-05-17 15:00:00,66.6,2.59,1.6,1738
LE0012671,ATV018,2026-05-17 18:00:00,68.2,2.62,1.54,1776
LE0012672,ATV018,2026-05-17 21:00:00,68.7,2.22,1.51,1817
LE0012673,ATV018,2026-05-18 00:00:00,67.9,2.65,1.54,1823
LE0012674,ATV018,2026-05-18 03:00:00,65.1,2.45,1.51,1728
LE0012675,ATV018,2026-05-18 06:00:00,64.5,2.19,1.59,1753
LE0012676,ATV018,2026-05-18 09:00:00,58.4,2.46,1.45,1788
LE0012677,ATV018,2026-05-18 12:00:00,63.2,2.51,1.59,1779
LE0012678,ATV018,2026-05-18 15:00:00,68.0,2.65,1.56,1723
LE0012679,ATV018,2026-05-18 18:00:00,70.5,1.9,1.48,1729
LE0012680,ATV018,2026-05-18 21:00:00,70.0,2.6,1.69,1742
LE0012681,ATV018,2026-05-19 00:00:00,66.3,2.37,1.55,1717
LE0012682,ATV018,2026-05-19 03:00:00,66.5,2.7,1.52,1764
LE0012683,ATV018,2026-05-19 06:00:00,64.8,2.5,1.56,1823
LE0012684,ATV018,2026-05-19 09:00:00,60.1,2.42,1.49,1756
LE0012685,ATV018,2026-05-19 12:00:00,62.9,2.46,1.63,1819
LE0012686,ATV018,2026-05-19 15:00:00,64.6,2.58,1.5,1781
LE0012687,ATV018,2026-05-19 18:00:00,66.6,2.73,1.59,1773
LE0012688,ATV018,2026-05-19 21:00:00,68.3,2.28,1.39,1721
LE0012689,ATV018,2026-05-20 00:00:00,68.0,2.41,1.31,1822
LE0012690,ATV018,2026-05-20 03:00:00,63.2,2.87,1.54,1784
LE0012691,ATV018,2026-05-20 06:00:00,60.1,2.41,1.46,1723
LE0012692,ATV018,2026-05-20 09:00:00,59.4,2.59,1.48,1794
LE0012693,ATV018,2026-05-20 12:00:00,62.9,2.19,1.25,1759
LE0012694,ATV018,2026-05-20 15:00:00,62.1,2.07,1.68,1782
LE0012695,ATV018,2026-05-20 18:00:00,63.4,2.24,1.51,1789
LE0012696,ATV018,2026-05-20 21:00:00,71.6,2.33,1.64,1823
LE0012697,ATV018,2026-05-21 00:00:00,65.8,2.76,1.35,1740
LE0012698,ATV018,2026-05-21 03:00:00,64.6,2.79,1.51,1800
LE0012699,ATV018,2026-05-21 06:00:00,64.0,2.02,1.54,1827
LE0012700,ATV018,2026-05-21 09:00:00,58.3,2.36,1.51,1870
LE0012701,ATV018,2026-05-21 12:00:00,59.4,2.67,1.52,1817
LE0012702,ATV018,2026-05-21 15:00:00,63.8,2.47,1.35,1793
LE0012703,ATV018,2026-05-21 18:00:00,69.6,2.88,1.53,1790
LE0012704,ATV018,2026-05-21 21:00:00,68.9,2.67,1.41,1835
LE0012705,ATV018,2026-05-22 00:00:00,67.7,2.43,1.44,1770
LE0012706,ATV018,2026-05-22 03:00:00,64.4,2.46,1.5,1808
LE0012707,ATV018,2026-05-22 06:00:00,63.3,2.49,1.46,1858
LE0012708,ATV018,2026-05-22 09:00:00,63.9,2.29,1.47,1776
LE0012709,ATV018,2026-05-22 12:00:00,68.1,2.73,1.62,1708
LE0012710,ATV018,2026-05-22 15:00:00,64.7,2.69,1.48,1749
LE0012711,ATV018,2026-05-22 18:00:00,70.7,2.61,1.46,1790
LE0012712,ATV018,2026-05-22 21:00:00,70.8,2.56,1.49,1750
LE0012713,ATV018,2026-05-23 00:00:00,68.3,2.25,1.38,1768
LE0012714,ATV018,2026-05-23 03:00:00,60.7,2.63,1.52,1769
LE0012715,ATV018,2026-05-23 06:00:00,61.5,2.53,1.58,1800
LE0012716,ATV018,2026-05-23 09:00:00,60.4,3.0,1.53,1746
LE0012717,ATV018,2026-05-23 12:00:00,62.9,2.18,1.5,1759
LE0012718,ATV018,2026-05-23 15:00:00,64.6,2.32,1.56,1830
LE0012719,ATV018,2026-05-23 18:00:00,66.7,2.1,1.44,1763
LE0012720,ATV018,2026-05-23 21:00:00,72.9,2.45,1.5,1806
LE0013201,ATV019,2026-04-24 00:00:00,63.4,6.78,1.93,297
LE0013202,ATV019,2026-04-24 03:00:00,59.5,6.05,2.15,302
LE0013203,ATV019,2026-04-24 06:00:00,55.9,6.93,1.88,297
LE0013204,ATV019,2026-04-24 09:00:00,56.6,6.87,2.05,301
LE0013205,ATV019,2026-04-24 12:00:00,58.3,5.43,1.95,301
LE0013206,ATV019,2026-04-24 15:00:00,60.9,6.04,1.88,298
LE0013207,ATV019,2026-04-24 18:00:00,63.3,5.57,1.96,289
LE0013208,ATV019,2026-04-24 21:00:00,65.5,5.91,1.91,305
LE0013209,ATV019,2026-04-25 00:00:00,63.5,6.99,2.09,312
LE0013210,ATV019,2026-04-25 03:00:00,60.5,5.62,1.99,301
LE0013211,ATV019,2026-04-25 06:00:00,55.2,5.29,2.19,296
LE0013212,ATV019,2026-04-25 09:00:00,56.8,5.33,1.87,301
LE0013213,ATV019,2026-04-25 12:00:00,57.1,5.76,1.69,307
LE0013214,ATV019,2026-04-25 15:00:00,58.0,8.25,2.06,308
LE0013215,ATV019,2026-04-25 18:00:00,63.4,6.88,2.24,305
LE0013216,ATV019,2026-04-25 21:00:00,64.5,4.28,2.07,303
LE0013217,ATV019,2026-04-26 00:00:00,63.3,5.98,1.87,304
LE0013218,ATV019,2026-04-26 03:00:00,61.0,5.62,1.86,301
LE0013219,ATV019,2026-04-26 06:00:00,57.7,6.59,2.28,294
LE0013220,ATV019,2026-04-26 09:00:00,56.0,5.29,1.95,298
LE0013221,ATV019,2026-04-26 12:00:00,60.6,5.38,1.86,298
LE0013222,ATV019,2026-04-26 15:00:00,60.3,5.66,2.17,302
LE0013223,ATV019,2026-04-26 18:00:00,58.0,5.58,1.98,289
LE0013224,ATV019,2026-04-26 21:00:00,59.2,6.39,1.72,303
LE0013225,ATV019,2026-04-27 00:00:00,64.7,5.8,2.29,288
LE0013226,ATV019,2026-04-27 03:00:00,56.7,6.6,2.08,302
LE0013227,ATV019,2026-04-27 06:00:00,56.5,5.51,1.79,307
LE0013228,ATV019,2026-04-27 09:00:00,54.2,6.52,2.2,305
LE0013229,ATV019,2026-04-27 12:00:00,56.9,5.31,1.85,295
LE0013230,ATV019,2026-04-27 15:00:00,60.7,6.37,1.84,304
LE0013231,ATV019,2026-04-27 18:00:00,61.3,5.7,1.88,304
LE0013232,ATV019,2026-04-27 21:00:00,62.1,6.53,2.27,310
LE0013233,ATV019,2026-04-28 00:00:00,63.9,4.54,2.29,302
LE0013234,ATV019,2026-04-28 03:00:00,64.7,5.53,1.92,306
LE0013235,ATV019,2026-04-28 06:00:00,58.4,6.7,2.24,297
LE0013236,ATV019,2026-04-28 09:00:00,54.8,5.88,1.68,295
LE0013237,ATV019,2026-04-28 12:00:00,59.0,4.98,2.13,305
LE0013238,ATV019,2026-04-28 15:00:00,63.1,5.58,2.19,305
LE0013239,ATV019,2026-04-28 18:00:00,64.5,6.23,2.21,296
LE0013240,ATV019,2026-04-28 21:00:00,60.8,5.51,2.01,293
LE0013241,ATV019,2026-04-29 00:00:00,63.5,6.7,2.08,301
LE0013242,ATV019,2026-04-29 03:00:00,59.2,6.65,1.9,300
LE0013243,ATV019,2026-04-29 06:00:00,57.5,6.4,2.0,301
LE0013244,ATV019,2026-04-29 09:00:00,55.7,6.62,1.98,305
LE0013245,ATV019,2026-04-29 12:00:00,58.8,5.69,1.97,306
LE0013246,ATV019,2026-04-29 15:00:00,59.4,6.89,2.16,300
LE0013247,ATV019,2026-04-29 18:00:00,65.1,6.65,2.03,294
LE0013248,ATV019,2026-04-29 21:00:00,63.6,5.92,2.24,296
LE0013249,ATV019,2026-04-30 00:00:00,62.1,5.02,2.03,296
LE0013250,ATV019,2026-04-30 03:00:00,61.0,4.58,2.31,299
LE0013251,ATV019,2026-04-30 06:00:00,58.1,6.59,2.17,297
LE0013252,ATV019,2026-04-30 09:00:00,57.5,5.03,1.99,299
LE0013253,ATV019,2026-04-30 12:00:00,57.2,5.45,2.02,300
LE0013254,ATV019,2026-04-30 15:00:00,62.4,6.29,1.88,296
LE0013255,ATV019,2026-04-30 18:00:00,64.3,5.22,2.02,302
LE0013256,ATV019,2026-04-30 21:00:00,63.6,7.46,1.86,311
LE0013257,ATV019,2026-05-01 00:00:00,64.0,6.14,2.19,299
LE0013258,ATV019,2026-05-01 03:00:00,59.5,6.89,1.95,296
LE0013259,ATV019,2026-05-01 06:00:00,58.5,6.63,2.05,302
LE0013260,ATV019,2026-05-01 09:00:00,57.9,4.48,1.68,295
LE0013261,ATV019,2026-05-01 12:00:00,57.9,6.45,1.96,299
LE0013262,ATV019,2026-05-01 15:00:00,58.5,5.99,1.95,296
LE0013263,ATV019,2026-05-01 18:00:00,60.4,5.96,2.13,294
LE0013264,ATV019,2026-05-01 21:00:00,64.1,5.98,2.07,295
LE0013265,ATV019,2026-05-02 00:00:00,61.2,6.63,2.14,296
LE0013266,ATV019,2026-05-02 03:00:00,61.9,6.99,2.06,294
LE0013267,ATV019,2026-05-02 06:00:00,54.7,5.28,2.17,308
LE0013268,ATV019,2026-05-02 09:00:00,58.8,6.05,2.06,303
LE0013269,ATV019,2026-05-02 12:00:00,57.5,6.84,1.81,306
LE0013270,ATV019,2026-05-02 15:00:00,58.5,5.88,1.99,292
LE0013271,ATV019,2026-05-02 18:00:00,61.7,6.12,1.99,298
LE0013272,ATV019,2026-05-02 21:00:00,63.2,6.13,1.54,303
LE0013273,ATV019,2026-05-03 00:00:00,63.4,7.27,1.86,310
LE0013274,ATV019,2026-05-03 03:00:00,57.8,6.45,2.29,295
LE0013275,ATV019,2026-05-03 06:00:00,55.7,7.24,1.96,292
LE0013276,ATV019,2026-05-03 09:00:00,55.8,7.05,1.99,301
LE0013277,ATV019,2026-05-03 12:00:00,57.4,5.86,1.7,296
LE0013278,ATV019,2026-05-03 15:00:00,61.3,6.18,1.81,310
LE0013279,ATV019,2026-05-03 18:00:00,63.0,7.23,2.07,303
LE0013280,ATV019,2026-05-03 21:00:00,62.9,5.31,1.93,298
LE0013281,ATV019,2026-05-04 00:00:00,63.0,6.46,1.84,298
LE0013282,ATV019,2026-05-04 03:00:00,60.3,6.46,2.18,299
LE0013283,ATV019,2026-05-04 06:00:00,57.0,5.83,1.9,289
LE0013284,ATV019,2026-05-04 09:00:00,56.6,5.77,1.82,300
LE0013285,ATV019,2026-05-04 12:00:00,53.6,5.85,2.01,297
LE0013286,ATV019,2026-05-04 15:00:00,61.7,6.42,1.89,304
LE0013287,ATV019,2026-05-04 18:00:00,63.5,6.88,1.89,295
LE0013288,ATV019,2026-05-04 21:00:00,66.3,6.44,1.99,304
LE0013289,ATV019,2026-05-05 00:00:00,61.1,5.25,1.91,303
LE0013290,ATV019,2026-05-05 03:00:00,61.0,6.9,1.77,301
LE0013291,ATV019,2026-05-05 06:00:00,54.0,6.72,2.08,308
LE0013292,ATV019,2026-05-05 09:00:00,53.2,5.85,2.12,289
LE0013293,ATV019,2026-05-05 12:00:00,57.0,5.61,1.96,303
LE0013294,ATV019,2026-05-05 15:00:00,59.0,5.46,2.09,300
LE0013295,ATV019,2026-05-05 18:00:00,64.4,6.64,1.95,300
LE0013296,ATV019,2026-05-05 21:00:00,65.7,4.87,1.73,294
LE0013297,ATV019,2026-05-06 00:00:00,64.9,6.66,2.13,291
LE0013298,ATV019,2026-05-06 03:00:00,61.1,5.73,1.99,305
LE0013299,ATV019,2026-05-06 06:00:00,58.6,6.17,2.02,305
LE0013300,ATV019,2026-05-06 09:00:00,54.1,3.95,1.99,311
LE0013301,ATV019,2026-05-06 12:00:00,60.0,4.94,1.97,312
LE0013302,ATV019,2026-05-06 15:00:00,62.3,5.59,2.02,291
LE0013303,ATV019,2026-05-06 18:00:00,60.1,5.45,2.02,299
LE0013304,ATV019,2026-05-06 21:00:00,64.4,6.46,2.18,302
LE0013305,ATV019,2026-05-07 00:00:00,61.6,6.18,2.06,306
LE0013306,ATV019,2026-05-07 03:00:00,63.3,7.16,2.16,309
LE0013307,ATV019,2026-05-07 06:00:00,55.7,6.31,2.21,294
LE0013308,ATV019,2026-05-07 09:00:00,56.6,5.61,1.77,297
LE0013309,ATV019,2026-05-07 12:00:00,57.8,6.73,2.18,308
LE0013310,ATV019,2026-05-07 15:00:00,59.9,5.72,2.09,290
LE0013311,ATV019,2026-05-07 18:00:00,66.4,5.69,2.07,294
LE0013312,ATV019,2026-05-07 21:00:00,66.6,6.0,2.14,303
LE0013313,ATV019,2026-05-08 00:00:00,59.6,6.97,1.96,312
LE0013314,ATV019,2026-05-08 03:00:00,60.9,6.63,2.08,290
LE0013315,ATV019,2026-05-08 06:00:00,57.4,6.61,1.85,300
LE0013316,ATV019,2026-05-08 09:00:00,57.9,7.18,1.8,303
LE0013317,ATV019,2026-05-08 12:00:00,57.8,6.6,2.07,309
LE0013318,ATV019,2026-05-08 15:00:00,58.5,5.26,1.99,303
LE0013319,ATV019,2026-05-08 18:00:00,60.7,6.32,2.0,289
LE0013320,ATV019,2026-05-08 21:00:00,62.9,6.97,1.89,292
LE0013321,ATV019,2026-05-09 00:00:00,62.3,5.09,2.05,308
LE0013322,ATV019,2026-05-09 03:00:00,60.3,5.99,1.94,303
LE0013323,ATV019,2026-05-09 06:00:00,56.4,5.36,1.99,293
LE0013324,ATV019,2026-05-09 09:00:00,59.5,6.08,1.93,303
LE0013325,ATV019,2026-05-09 12:00:00,58.4,6.68,1.89,302
LE0013326,ATV019,2026-05-09 15:00:00,61.6,6.81,1.97,285
LE0013327,ATV019,2026-05-09 18:00:00,62.3,5.89,2.17,287
LE0013328,ATV019,2026-05-09 21:00:00,61.7,6.4,1.93,302
LE0013329,ATV019,2026-05-10 00:00:00,64.1,5.1,1.98,312
LE0013330,ATV019,2026-05-10 03:00:00,58.2,4.95,1.96,302
LE0013331,ATV019,2026-05-10 06:00:00,53.8,6.67,1.91,285
LE0013332,ATV019,2026-05-10 09:00:00,57.4,4.18,2.17,290
LE0013333,ATV019,2026-05-10 12:00:00,56.1,5.59,1.81,304
LE0013334,ATV019,2026-05-10 15:00:00,59.4,6.41,1.99,304
LE0013335,ATV019,2026-05-10 18:00:00,63.8,6.13,1.88,299
LE0013336,ATV019,2026-05-10 21:00:00,61.9,4.3,2.08,297
LE0013337,ATV019,2026-05-11 00:00:00,59.7,6.32,2.02,305
LE0013338,ATV019,2026-05-11 03:00:00,62.2,5.48,2.17,307
LE0013339,ATV019,2026-05-11 06:00:00,57.3,6.07,2.1,304
LE0013340,ATV019,2026-05-11 09:00:00,58.7,5.63,2.01,294
LE0013341,ATV019,2026-05-11 12:00:00,58.6,5.58,2.1,305
LE0013342,ATV019,2026-05-11 15:00:00,61.2,4.92,2.12,298
LE0013343,ATV019,2026-05-11 18:00:00,62.8,5.78,1.87,296
LE0013344,ATV019,2026-05-11 21:00:00,63.9,6.74,2.11,296
LE0013345,ATV019,2026-05-12 00:00:00,64.6,5.75,2.04,300
LE0013346,ATV019,2026-05-12 03:00:00,61.5,5.77,2.07,303
LE0013347,ATV019,2026-05-12 06:00:00,56.4,5.58,1.94,288
LE0013348,ATV019,2026-05-12 09:00:00,57.3,5.23,1.88,296
LE0013349,ATV019,2026-05-12 12:00:00,56.3,5.4,1.86,297
LE0013350,ATV019,2026-05-12 15:00:00,59.4,6.13,1.52,306
LE0013351,ATV019,2026-05-12 18:00:00,63.6,7.48,1.9,295
LE0013352,ATV019,2026-05-12 21:00:00,62.5,6.59,2.34,298
LE0013353,ATV019,2026-05-13 00:00:00,62.8,6.37,2.12,305
LE0013354,ATV019,2026-05-13 03:00:00,60.7,7.19,2.04,300
LE0013355,ATV019,2026-05-13 06:00:00,56.8,6.28,2.13,309
LE0013356,ATV019,2026-05-13 09:00:00,57.7,6.64,1.96,299
LE0013357,ATV019,2026-05-13 12:00:00,56.7,6.13,1.95,311
LE0013358,ATV019,2026-05-13 15:00:00,61.7,6.27,1.96,312
LE0013359,ATV019,2026-05-13 18:00:00,62.8,5.15,1.9,303
LE0013360,ATV019,2026-05-13 21:00:00,63.9,5.81,1.91,303
LE0013361,ATV019,2026-05-14 00:00:00,60.9,5.66,2.0,303
LE0013362,ATV019,2026-05-14 03:00:00,59.6,5.63,2.01,305
LE0013363,ATV019,2026-05-14 06:00:00,57.8,5.6,2.19,301
LE0013364,ATV019,2026-05-14 09:00:00,58.2,6.86,2.14,307
LE0013365,ATV019,2026-05-14 12:00:00,56.9,5.78,1.79,303
LE0013366,ATV019,2026-05-14 15:00:00,61.8,5.91,1.96,308
LE0013367,ATV019,2026-05-14 18:00:00,61.2,7.36,1.85,291
LE0013368,ATV019,2026-05-14 21:00:00,64.2,6.47,1.63,301
LE0013369,ATV019,2026-05-15 00:00:00,61.6,6.0,2.01,306
LE0013370,ATV019,2026-05-15 03:00:00,62.8,6.64,2.08,293
LE0013371,ATV019,2026-05-15 06:00:00,59.9,5.6,2.01,303
LE0013372,ATV019,2026-05-15 09:00:00,56.9,5.75,2.06,304
LE0013373,ATV019,2026-05-15 12:00:00,56.5,5.78,1.95,310
LE0013374,ATV019,2026-05-15 15:00:00,57.3,6.15,1.86,298
LE0013375,ATV019,2026-05-15 18:00:00,63.2,6.28,1.95,301
LE0013376,ATV019,2026-05-15 21:00:00,64.0,5.43,2.19,297
LE0013377,ATV019,2026-05-16 00:00:00,64.1,6.24,2.05,299
LE0013378,ATV019,2026-05-16 03:00:00,57.4,6.36,1.79,310
LE0013379,ATV019,2026-05-16 06:00:00,57.7,5.72,2.02,300
LE0013380,ATV019,2026-05-16 09:00:00,57.2,5.9,2.18,296
LE0013381,ATV019,2026-05-16 12:00:00,55.8,5.32,2.11,299
LE0013382,ATV019,2026-05-16 15:00:00,60.2,5.09,2.18,297
